right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
0.7002707123756409,0.6468085646629333,0.8294401168823242,0.5896191596984863,0.5332298278808594,0.240352064371109,0
0.6881086230278015,0.6216815114021301,0.8246179819107056,0.5823734998703003,0.529575765132904,0.23861612379550934,0
0.6828210353851318,0.6122175455093384,0.8205491304397583,0.5769044756889343,0.5272802114486694,0.2384497970342636,0
0.68453049659729,0.6110882759094238,0.8215528130531311,0.5778985023498535,0.5267146825790405,0.23846331238746643,0
0.6847950220108032,0.615308940410614,0.820806086063385,0.5787415504455566,0.5239132046699524,0.23814748227596283,0
0.6826985478401184,0.6158047318458557,0.8180146217346191,0.5791009068489075,0.5225176811218262,0.2380509078502655,0
0.6827908158302307,0.6150926947593689,0.8169317841529846,0.5794563293457031,0.5209789276123047,0.23791998624801636,0
0.6828312277793884,0.6152574419975281,0.8173851370811462,0.5828446745872498,0.5192925930023193,0.23710906505584717,0
0.6816185116767883,0.6163701415061951,0.8179682493209839,0.5840291976928711,0.5188749432563782,0.2370637059211731,0
0.6819750666618347,0.6161547899246216,0.8172485828399658,0.5823550224304199,0.5188624858856201,0.23509956896305084,0
0.682116687297821,0.6156827807426453,0.8175196647644043,0.5781415700912476,0.5186363458633423,0.23493722081184387,0
0.6824384927749634,0.6152840852737427,0.8136038184165955,0.5785498023033142,0.5180130004882812,0.2349739521741867,0
0.6826171278953552,0.6137495636940002,0.8121233582496643,0.5836080312728882,0.5176486968994141,0.2350103110074997,0
0.6826237440109253,0.6109384894371033,0.8119613528251648,0.5885671973228455,0.517612874507904,0.23508480191230774,0
0.6944732069969177,0.6202877163887024,0.8096566200256348,0.5877511501312256,0.5176769495010376,0.23630212247371674,0
0.6895608901977539,0.6296831965446472,0.8093534111976624,0.5877339839935303,0.5177457928657532,0.23813192546367645,0
0.6937941908836365,0.6295422911643982,0.8097879886627197,0.5876195430755615,0.5178740620613098,0.24100998044013977,0
0.6940614581108093,0.630807638168335,0.810003399848938,0.5869843363761902,0.5179279446601868,0.24208849668502808,0
0.6936155557632446,0.6321684122085571,0.8103545904159546,0.5875998735427856,0.5180471539497375,0.24240414798259735,0
0.746204674243927,0.6168126463890076,0.7608473896980286,0.6147863864898682,0.5183857083320618,0.24230289459228516,0
0.7214211821556091,0.6264025568962097,0.8025755882263184,0.6083977222442627,0.5184463262557983,0.24145178496837616,0
0.7003040313720703,0.64014732837677,0.8153671026229858,0.5999963283538818,0.5184938311576843,0.24096836149692535,0
0.6999266147613525,0.6383509635925293,0.8199694752693176,0.5956215858459473,0.5185588598251343,0.24103698134422302,0
0.7044753432273865,0.6355258226394653,0.8217939734458923,0.5949072241783142,0.5188950896263123,0.24100953340530396,0
0.7263441681861877,0.62977534532547,0.820227861404419,0.5942499041557312,0.5193250775337219,0.24140648543834686,0
0.7188230156898499,0.6300879716873169,0.8197683095932007,0.5911111235618591,0.5194151401519775,0.2420763522386551,0
0.7208389043807983,0.6300245523452759,0.819047749042511,0.5911688804626465,0.5196110606193542,0.24213139712810516,0
0.7036768198013306,0.6338139772415161,0.8187626004219055,0.5923948287963867,0.5191876292228699,0.2399730682373047,0
0.7018503546714783,0.6337071061134338,0.8187153339385986,0.5962427854537964,0.5193390250205994,0.2397364228963852,0
0.6996551752090454,0.6376221776008606,0.8177158832550049,0.5964456796646118,0.5215720534324646,0.23976461589336395,0
0.6846911907196045,0.6227763295173645,0.8169113993644714,0.5969868898391724,0.5217658281326294,0.23964929580688477,0
0.6779586672782898,0.61729896068573,0.8162794709205627,0.5985938906669617,0.5223002433776855,0.23962554335594177,0
0.6785321235656738,0.6133993268013,0.8148604035377502,0.598403811454773,0.5216007232666016,0.2399529665708542,0
0.6773912310600281,0.6134251952171326,0.8148417472839355,0.5982221364974976,0.5210751891136169,0.24421973526477814,0
0.6809313297271729,0.6359272599220276,0.8141846060752869,0.5980654954910278,0.521068274974823,0.2481253296136856,0
0.6772384643554688,0.6151835918426514,0.813989520072937,0.6000343561172485,0.5187740325927734,0.250275194644928,0
0.6808309555053711,0.6056132316589355,0.8131954669952393,0.6006466746330261,0.5178819298744202,0.2525261342525482,0
0.6968257427215576,0.5996626615524292,0.8106338381767273,0.6010516285896301,0.5171586871147156,0.2528654634952545,0
0.728114902973175,0.5772412419319153,0.8097811341285706,0.6019166707992554,0.5169730186462402,0.2540702521800995,0
0.7532623410224915,0.5604555606842041,0.8076086640357971,0.6079265475273132,0.5148837566375732,0.25592032074928284,0
0.78379225730896,0.5485350489616394,0.8055359721183777,0.6072323322296143,0.5112809538841248,0.25671422481536865,0
0.7918123602867126,0.5591855049133301,0.8047996759414673,0.601962149143219,0.5109037160873413,0.25735923647880554,0
0.8047709465026855,0.5652923583984375,0.8071377277374268,0.601917564868927,0.5077095031738281,0.25701630115509033,0
