missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.6582440733909607,0.799374520778656,0.6529396176338196,0.8639160990715027,0.4568009376525879,0.5122631192207336,False
False,0.658480703830719,0.7536730766296387,0.6703968048095703,0.8505390882492065,0.4592536985874176,0.49719342589378357,False
False,0.6735860109329224,0.7677057385444641,0.6768015027046204,0.8501179218292236,0.4598812460899353,0.48970213532447815,False
False,0.6712251305580139,0.7561137080192566,0.6744484305381775,0.8308528661727905,0.45979490876197815,0.48401355743408203,False
False,0.6616785526275635,0.7509077191352844,0.6703345775604248,0.8351121544837952,0.458473801612854,0.48357337713241577,False
False,0.6364730596542358,0.7210510969161987,0.6741812825202942,0.8596420288085938,0.4563947916030884,0.4823192059993744,False
False,0.6330739259719849,0.7370434999465942,0.6507741808891296,0.8266577124595642,0.45433202385902405,0.48254212737083435,False
False,0.5997307896614075,0.7061723470687866,0.6381902694702148,0.8178009986877441,0.4521964490413666,0.4828703701496124,False
False,0.6192778944969177,0.7399234771728516,0.6419086456298828,0.8116437196731567,0.4489295482635498,0.48298531770706177,False
False,0.6536222100257874,0.760547935962677,0.6469852924346924,0.8182251453399658,0.4477488100528717,0.48377981781959534,False
False,0.6814857125282288,0.7722929120063782,0.6567858457565308,0.8202773332595825,0.44501784443855286,0.48432499170303345,False
False,0.6886711716651917,0.7842599153518677,0.6637687087059021,0.8195760846138,0.44026556611061096,0.4840742349624634,False
False,0.6802383065223694,0.7897279858589172,0.6656193733215332,0.8196163177490234,0.4395003318786621,0.48337987065315247,False
False,0.677672266960144,0.7899556756019592,0.6648865938186646,0.8195384740829468,0.4392373561859131,0.4813580811023712,False
False,0.675916850566864,0.7885658740997314,0.6622026562690735,0.8204314708709717,0.4388994872570038,0.4815194606781006,False
False,0.6770308613777161,0.7873588800430298,0.6598416566848755,0.8205726146697998,0.43927454948425293,0.4816981256008148,False
False,0.6767193078994751,0.7867708802223206,0.6552722454071045,0.8287811279296875,0.4394221603870392,0.4817696213722229,False
False,0.6808230876922607,0.7875000834465027,0.6449608206748962,0.8767420649528503,0.4429800808429718,0.4823172986507416,False
False,0.6819179058074951,0.7892767786979675,0.6350619792938232,0.9047565460205078,0.4450913071632385,0.4881080090999603,False
False,0.6813793778419495,0.7886525988578796,0.6230729818344116,0.9241334199905396,0.4461934268474579,0.4888207018375397,False
False,0.680510938167572,0.7893134355545044,0.6149919033050537,0.9618514180183411,0.4464286267757416,0.49093082547187805,False
False,0.6820691227912903,0.7889737486839294,0.5977795124053955,0.9345698356628418,0.44504591822624207,0.48956674337387085,False
False,0.6817518472671509,0.7865456342697144,0.5594390630722046,0.9300783276557922,0.44393524527549744,0.48383408784866333,True
False,0.6974637508392334,0.77894127368927,0.545502245426178,0.9067615270614624,0.4427359402179718,0.48160693049430847,True
False,0.6315326690673828,0.7454285621643066,0.5374342203140259,0.8674302101135254,0.44238224625587463,0.4778357148170471,True
False,0.6487252116203308,0.7640909552574158,0.5531806349754333,0.9028444886207581,0.44086742401123047,0.47690364718437195,True
False,0.6291590332984924,0.7557327747344971,0.5502508282661438,0.8916193842887878,0.4424121677875519,0.4808240234851837,True
False,0.5783759951591492,0.7382951974868774,0.5436527729034424,0.8607306480407715,0.44334492087364197,0.4828178882598877,True
False,0.5965321063995361,0.7429942488670349,0.5489587783813477,0.8583067059516907,0.4433188736438751,0.4907912313938141,True
False,0.5477348566055298,0.7472226619720459,0.5305083394050598,0.839273989200592,0.44332000613212585,0.4925776422023773,True
False,0.5487840175628662,0.7318379878997803,0.5431994795799255,0.9173096418380737,0.4428550601005554,0.49351924657821655,True
False,0.5723289847373962,0.6782331466674805,0.5643708109855652,0.9855104088783264,0.4382401406764984,0.4952775835990906,True
False,0.6078322529792786,0.5477249622344971,0.5678523182868958,0.9527789354324341,0.42878881096839905,0.48043301701545715,True
False,0.6141483187675476,0.5173443555831909,0.5702070593833923,0.9403445720672607,0.4219430387020111,0.4702625870704651,True
False,0.6156722903251648,0.49977242946624756,0.585094690322876,0.9356169700622559,0.40946128964424133,0.45057055354118347,True
False,0.6157299280166626,0.48332855105400085,0.5901871919631958,0.942078709602356,0.4012508988380432,0.4374855160713196,True
False,0.6164646744728088,0.48595166206359863,0.5886644124984741,0.9108548760414124,0.39779385924339294,0.44131365418434143,True
False,0.6163747310638428,0.48716387152671814,0.595868706703186,0.5951763391494751,0.37790074944496155,0.4468774199485779,True
False,0.613943338394165,0.5010201334953308,0.612821102142334,0.5723700523376465,0.3619929552078247,0.44174352288246155,True
False,0.6167305707931519,0.5235270857810974,0.6056570410728455,0.5304641723632812,0.37928929924964905,0.443254292011261,True
False,0.6130700707435608,0.4952618181705475,0.6007446050643921,0.4915201961994171,0.3847576677799225,0.44440215826034546,True
False,0.6132469773292542,0.47252756357192993,0.5981682538986206,0.4630008041858673,0.38874417543411255,0.4621724486351013,True
False,0.6116498112678528,0.3747636377811432,0.5681341886520386,0.3577675223350525,0.3522632420063019,0.5602975487709045,True
False,0.6027489900588989,0.28075718879699707,0.5521853566169739,0.28907421231269836,0.3574652075767517,0.5281609296798706,True
False,0.5637760162353516,0.32086971402168274,0.5339449048042297,0.2261224240064621,0.36399611830711365,0.5212270021438599,True
False,0.5153658986091614,0.19192679226398468,0.513232409954071,0.23144204914569855,0.37056225538253784,0.5412005186080933,True
False,0.4996524155139923,0.23816025257110596,0.4858905076980591,0.25973817706108093,0.3708559572696686,0.527409553527832,True
False,0.4822376072406769,0.2680639624595642,0.46097880601882935,0.2780766189098358,0.36863717436790466,0.49579480290412903,True
False,0.41005298495292664,0.15464074909687042,0.3994775414466858,0.1616266369819641,0.38657912611961365,0.5002428889274597,True
False,0.4225229024887085,0.23656168580055237,0.4038257300853729,0.2720789909362793,0.39082249999046326,0.47834962606430054,True
False,0.29905587434768677,0.24524706602096558,0.2673220932483673,0.2827848494052887,0.3982216715812683,0.48153549432754517,True
False,0.29239603877067566,0.25302013754844666,0.24916325509548187,0.28988394141197205,0.38245365023612976,0.3915688693523407,True
False,0.23516590893268585,0.366547167301178,0.2157319337129593,0.38663169741630554,0.38299041986465454,0.4186265170574188,True
False,0.2954918146133423,0.4621330797672272,0.24816499650478363,0.5508008003234863,0.413528710603714,0.4447576403617859,True
False,0.26714542508125305,0.5690748691558838,0.24029292166233063,0.6385590434074402,0.4172251522541046,0.46525463461875916,True
False,0.2854546904563904,0.616946816444397,0.255349338054657,0.7021028399467468,0.41515877842903137,0.477335661649704,True
False,0.31511548161506653,0.7125933170318604,0.28516343235969543,0.7200500965118408,0.4164854884147644,0.4664134979248047,True
False,0.3247104585170746,0.7704474925994873,0.28633856773376465,0.7975302934646606,0.41657423973083496,0.4678325653076172,True
True,,,,,,,True
True,,,,,,,True
False,0.46650049090385437,0.7777922749519348,0.5338674783706665,0.7875509858131409,0.47115108370780945,0.42642930150032043,True
True,,,,,,,True
False,0.5186476111412048,0.7298497557640076,0.5603928565979004,0.7493569850921631,0.4814676344394684,0.43394654989242554,True
