right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,circles_running
0.24722585082054138,0.4413258135318756,0.22704726457595825,0.4231393337249756,0
0.19664882123470306,0.4189845025539398,0.22736798226833344,0.42232710123062134,0
0.19998164474964142,0.4627983868122101,0.21814414858818054,0.42244982719421387,0
0.20602525770664215,0.4587535858154297,0.2043025940656662,0.4253174066543579,0
0.15891212224960327,0.490875780582428,0.20578597486019135,0.42311227321624756,0
0.1277456134557724,0.5711202621459961,0.20187702775001526,0.4231746196746826,0
0.16806454956531525,0.49317869544029236,0.20019374787807465,0.4225514829158783,0
0.13811683654785156,0.5487949252128601,0.19482502341270447,0.42186278104782104,0
0.17470784485340118,0.4485341012477875,0.19307278096675873,0.4206911325454712,0
0.18281163275241852,0.4315685033798218,0.19188553094863892,0.41889625787734985,0
0.1910727620124817,0.4321895241737366,0.19413302838802338,0.41685232520103455,0
0.19095614552497864,0.43284764885902405,0.1958044022321701,0.4151288568973541,0
0.19255559146404266,0.42831143736839294,0.19677196443080902,0.41366714239120483,0
0.1922881305217743,0.4297234117984772,0.1972888857126236,0.4123874306678772,0
0.19213755428791046,0.43062347173690796,0.197668194770813,0.4121173620223999,0
0.1273830682039261,0.562375545501709,0.19589580595493317,0.41236957907676697,0
0.1146274283528328,0.6041102409362793,0.1903367042541504,0.41253504157066345,0
0.12670451402664185,0.46420949697494507,0.19084399938583374,0.4126753509044647,0
0.18600016832351685,0.4441463351249695,0.19597873091697693,0.41360995173454285,0
0.19318294525146484,0.4450080394744873,0.19611987471580505,0.4137885272502899,0
0.17580661177635193,0.452332079410553,0.1969088762998581,0.41381826996803284,0
0.11510136723518372,0.6440653204917908,0.1967841535806656,0.41390565037727356,0
0.11348622292280197,0.6458070874214172,0.19630438089370728,0.4158383309841156,0
0.12122047692537308,0.6219092607498169,0.1963840276002884,0.4171314239501953,0
0.1924326866865158,0.45697021484375,0.19670872390270233,0.4170468747615814,0
