right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,circles_running
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
,,,,0
0.07007753103971481,0.7185361385345459,0.07448789477348328,0.7235547304153442,0
0.05971847474575043,0.722974419593811,0.07448507845401764,0.7327196598052979,0
,,,,0
0.15296930074691772,0.7580626010894775,0.03448992967605591,0.7052313089370728,0
0.15277832746505737,0.758432149887085,0.04343276098370552,0.7175324559211731,0
0.15130478143692017,0.7591072916984558,0.07246870547533035,0.7308506965637207,0
0.14959244430065155,0.7601625323295593,0.09185738861560822,0.7323423624038696,0
0.1484694629907608,0.7606189250946045,0.11107880622148514,0.7293704748153687,0
0.14837445318698883,0.7604334354400635,0.1251714676618576,0.7306424379348755,0
0.1483967900276184,0.7530032396316528,0.1332116425037384,0.7293331027030945,0
0.14847928285598755,0.7498317360877991,0.1484767645597458,0.706859827041626,0
0.14967717230319977,0.7488973140716553,0.15372984111309052,0.7084549069404602,0
0.1518206000328064,0.7488758563995361,0.17431125044822693,0.7079811692237854,0
0.1540549099445343,0.7488096356391907,0.1749599128961563,0.7094869017601013,0
0.1543644517660141,0.748844563961029,0.17459581792354584,0.7133200764656067,0
0.15415222942829132,0.7383263111114502,0.1746826171875,0.7270548939704895,0
0.15739412605762482,0.728003978729248,0.1754503846168518,0.7300748229026794,0
0.17373289167881012,0.7216126322746277,0.1774405986070633,0.7293334007263184,0
0.18943999707698822,0.7211113572120667,0.18081876635551453,0.7351356148719788,0
0.21833883225917816,0.7238559722900391,0.17877155542373657,0.7342259883880615,0
0.2402833104133606,0.7208514213562012,0.17604699730873108,0.7293656468391418,0
0.2553134858608246,0.7159689664840698,0.17723220586776733,0.7250566482543945,0
0.27713310718536377,0.7105177640914917,0.17676585912704468,0.7234964370727539,0
0.28797921538352966,0.7098106145858765,0.1760266274213791,0.7218726277351379,0
0.28742173314094543,0.7104235291481018,0.17870061099529266,0.7186257243156433,0
0.28617170453071594,0.711021900177002,0.18267983198165894,0.7187563180923462,0
0.28644153475761414,0.7121321558952332,0.18306389451026917,0.7188472151756287,0
0.2869998812675476,0.712913453578949,0.18958111107349396,0.7186841368675232,0
0.28554606437683105,0.7129994630813599,0.19430424273014069,0.7121455073356628,0
0.2826747000217438,0.7134337425231934,0.20470204949378967,0.7004261016845703,0
0.27984514832496643,0.7136945128440857,0.21838989853858948,0.684550940990448,0
0.28084057569503784,0.7139347195625305,0.24049949645996094,0.669441282749176,0
0.2844918370246887,0.7167534232139587,0.269612580537796,0.6780351400375366,0
0.2850387394428253,0.7166647911071777,0.27994146943092346,0.6818804144859314,0
0.28925469517707825,0.7166359424591064,0.2913881242275238,0.6851416826248169,0
0.29236742854118347,0.7158129215240479,0.296878457069397,0.6883792877197266,0
