right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
0.22747553884983063,0.720939040184021,0.24123120307922363,0.6987283229827881,0.5182842016220093,0.35741034150123596,0
0.22939105331897736,0.7201325297355652,0.24174736440181732,0.6989021301269531,0.5166769623756409,0.35895371437072754,0
0.23036891222000122,0.7199280261993408,0.24194419384002686,0.6989635825157166,0.5162952542304993,0.3605443239212036,0
0.2304963916540146,0.7196270823478699,0.2419344037771225,0.698966920375824,0.516306459903717,0.36154770851135254,0
0.23125028610229492,0.7191790342330933,0.24220670759677887,0.6985047459602356,0.5160847902297974,0.36168885231018066,0
0.2318076640367508,0.7188521027565002,0.24226310849189758,0.6982840299606323,0.5161082744598389,0.3618831932544708,0
0.23187346756458282,0.7187018990516663,0.2422822117805481,0.69826740026474,0.5167762041091919,0.36188778281211853,0
0.23265790939331055,0.7185604572296143,0.242281973361969,0.6981151103973389,0.5171328783035278,0.36189672350883484,0
0.23271232843399048,0.7186393141746521,0.24228143692016602,0.6987181305885315,0.5173735618591309,0.36227738857269287,0
0.23295381665229797,0.7187472581863403,0.2426629364490509,0.6987119317054749,0.5173261761665344,0.36240920424461365,0
0.232951357960701,0.7188318967819214,0.24272432923316956,0.6987195014953613,0.5172367095947266,0.3624279499053955,0
0.2332606017589569,0.7188536524772644,0.2427225261926651,0.6981620788574219,0.5173759460449219,0.3624712824821472,0
0.23326456546783447,0.7187535166740417,0.24225947260856628,0.6985060572624207,0.5178511738777161,0.3624609112739563,0
0.2331269383430481,0.7187385559082031,0.24139530956745148,0.6990624666213989,0.5182011723518372,0.362449586391449,0
0.23311957716941833,0.7191792130470276,0.24144452810287476,0.6991408467292786,0.5181984901428223,0.36244359612464905,0
0.2329173982143402,0.7195874452590942,0.2415352612733841,0.7001590728759766,0.5180728435516357,0.3622964024543762,0
0.23234954476356506,0.720079779624939,0.24191288650035858,0.7000930309295654,0.5180215239524841,0.3620030879974365,0
0.2318306416273117,0.7202048301696777,0.24221722781658173,0.7001140713691711,0.5180151462554932,0.3616112172603607,0
0.23183128237724304,0.7202094793319702,0.2435629963874817,0.6997492909431458,0.5180079936981201,0.36124053597450256,0
0.23188544809818268,0.7201673984527588,0.24648119509220123,0.6982424259185791,0.5181456208229065,0.3611815869808197,0
0.23217308521270752,0.7203327417373657,0.250815212726593,0.6933879256248474,0.5183946490287781,0.3618943989276886,0
0.2320874035358429,0.7202862501144409,0.26095643639564514,0.6861212849617004,0.5184213519096375,0.3629344403743744,0
0.23143287003040314,0.7202610969543457,0.2785140573978424,0.6850668787956238,0.5186287760734558,0.36342376470565796,0
0.22883303463459015,0.72038733959198,0.29363206028938293,0.6859988570213318,0.5170910358428955,0.36420902609825134,0
0.22578807175159454,0.7203848958015442,0.3040103018283844,0.6866770386695862,0.5163248181343079,0.3650436997413635,0
0.2248445451259613,0.7210318446159363,0.31101563572883606,0.6878951787948608,0.5163060426712036,0.3655138611793518,0
0.22402659058570862,0.7210158705711365,0.3141026198863983,0.6920518279075623,0.5148500800132751,0.36603453755378723,0
0.2225215584039688,0.7196999788284302,0.3121541738510132,0.6948744058609009,0.5146246552467346,0.3667750060558319,0
0.2223489135503769,0.7168019413948059,0.3133907914161682,0.6967686414718628,0.5142946839332581,0.36801883578300476,0
0.22250589728355408,0.7154442071914673,0.3113643229007721,0.6976520419120789,0.5137692093849182,0.3698364496231079,0
0.22275367379188538,0.7155451774597168,0.31178078055381775,0.7002382874488831,0.511888325214386,0.36976417899131775,0
0.22286000847816467,0.7144837975502014,0.310922235250473,0.7013111114501953,0.5113571286201477,0.3701924681663513,0
0.22678357362747192,0.7119362354278564,0.3124065697193146,0.7016993165016174,0.5106518268585205,0.370525985956192,0
0.2337559312582016,0.7116677165031433,0.3114714026451111,0.7021547555923462,0.5084673166275024,0.37119048833847046,0
0.23946647346019745,0.7083984613418579,0.31189167499542236,0.7027408480644226,0.5080573558807373,0.371866911649704,0
0.24314066767692566,0.705540657043457,0.31122761964797974,0.7030205130577087,0.5078716278076172,0.37230369448661804,0
0.24686482548713684,0.7031974196434021,0.3108512759208679,0.7030278444290161,0.5066383481025696,0.3725569248199463,1
0.2546764016151428,0.6993923783302307,0.3104899823665619,0.7015451192855835,0.5060988068580627,0.3729814887046814,1
0.2654365301132202,0.6837533712387085,0.30983319878578186,0.6979275345802307,0.5060104131698608,0.37296515703201294,1
0.27616995573043823,0.6783887147903442,0.30960813164711,0.6957749128341675,0.5055199861526489,0.3725043833255768,1
0.28411930799484253,0.6795905828475952,0.30946066975593567,0.6955462694168091,0.5047875642776489,0.3719545900821686,1
0.30255401134490967,0.6837044358253479,0.311920166015625,0.6941514015197754,0.5046067237854004,0.37136128544807434,1
0.3090461194515228,0.685501217842102,0.3141884207725525,0.6929088234901428,0.5033988356590271,0.36996522545814514,1
0.3109709918498993,0.6870602369308472,0.3161725103855133,0.6931185722351074,0.503523588180542,0.3682708144187927,1
0.3126622140407562,0.6879628300666809,0.31687578558921814,0.6930364966392517,0.5045497417449951,0.36609578132629395,1
0.3117823004722595,0.6884516477584839,0.3166149854660034,0.6930948495864868,0.505429744720459,0.36513811349868774,1
0.31267908215522766,0.6888576745986938,0.31663745641708374,0.6924607157707214,0.5061720013618469,0.36447837948799133,1
0.312460720539093,0.689028263092041,0.31630873680114746,0.6916698217391968,0.5067285895347595,0.36420106887817383,1
0.3110036551952362,0.6909062266349792,0.3152870535850525,0.6892580986022949,0.510140061378479,0.3635086119174957,1
0.3107090890407562,0.6919269561767578,0.3151845633983612,0.6881523132324219,0.5127915143966675,0.3624245226383209,1
0.30944889783859253,0.6933712363243103,0.3147957921028137,0.6883541345596313,0.5147374868392944,0.36263957619667053,1
0.30826836824417114,0.6935423016548157,0.31262022256851196,0.6882101893424988,0.5187548398971558,0.36460229754447937,1
0.3056912124156952,0.6927221417427063,0.30663761496543884,0.6868298649787903,0.5259605646133423,0.3708021640777588,1
