right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,circles_running
0.43045035004615784,0.627528190612793,0.6424438953399658,0.661834716796875,0
0.4256785213947296,0.6107758283615112,0.6499105095863342,0.6848975419998169,0
0.41502758860588074,0.6067517995834351,0.6619073748588562,0.6904903054237366,0
0.4095761477947235,0.6076316237449646,0.6772871613502502,0.6937956809997559,0
0.4029998481273651,0.6096274256706238,0.6891094446182251,0.7201285362243652,0
0.39235731959342957,0.6161492466926575,0.6910312175750732,0.7558541893959045,0
0.3929033875465393,0.6164742708206177,0.6912479996681213,0.765550434589386,0
0.40095624327659607,0.6156644821166992,0.6870801448822021,0.73713219165802,0
0.39513543248176575,0.6236791610717773,0.6893097162246704,0.7562004923820496,0
0.38936367630958557,0.6256675124168396,0.6909060478210449,0.771888256072998,0
0.3942616581916809,0.6306267976760864,0.6934833526611328,0.7728516459465027,0
0.38460174202919006,0.6175496578216553,0.6949029564857483,0.7759063243865967,0
0.386289119720459,0.6178594827651978,0.6951984763145447,0.7739235758781433,0
0.3864002227783203,0.6212580800056458,0.6946297883987427,0.7732821106910706,0
0.3954085409641266,0.6187849640846252,0.6943234205245972,0.7710993885993958,0
0.39478713274002075,0.6182564496994019,0.6946057081222534,0.7709846496582031,0
0.3998163938522339,0.6146714687347412,0.6983656883239746,0.7725837230682373,0
0.4029461443424225,0.614996612071991,0.6986945867538452,0.7713718414306641,0
0.40263158082962036,0.6105326414108276,0.6973720192909241,0.7741829752922058,0
0.3948315978050232,0.6112625002861023,0.697757363319397,0.764461874961853,0
0.4021112322807312,0.626850962638855,0.6974579095840454,0.7576106190681458,0
0.39353877305984497,0.6318526268005371,0.7005911469459534,0.7339980006217957,0
0.39394497871398926,0.6455336809158325,0.6905292272567749,0.6976178884506226,0
0.39164793491363525,0.644512414932251,0.6899114847183228,0.7034976482391357,0
0.4142141342163086,0.6520043611526489,0.6894124746322632,0.709987998008728,0
0.5591931939125061,0.64930659532547,0.6897417306900024,0.7571326494216919,0
0.4171050786972046,0.6147418022155762,0.6882145404815674,0.7556567192077637,0
0.565954327583313,0.6462011933326721,0.6753838062286377,0.740863025188446,1
0.6114815473556519,0.6672037243843079,0.6754179000854492,0.7296847105026245,1
0.6096062064170837,0.6595077514648438,0.6651096940040588,0.7138899564743042,1
0.6089518070220947,0.6590632200241089,0.6442564725875854,0.6925774216651917,1
0.5785007476806641,0.6116642951965332,0.6216794848442078,0.6516297459602356,1
0.5731379985809326,0.5974957346916199,0.603834331035614,0.6254007816314697,1
0.4073805809020996,0.6040760278701782,0.5112522840499878,0.5992944240570068,1
0.42817941308021545,0.5942950248718262,0.499882310628891,0.6206833720207214,1
0.43897736072540283,0.5902384519577026,0.4820812940597534,0.6221020221710205,1
0.4238874018192291,0.5973209738731384,0.4740826487541199,0.6319548487663269,1
0.41979289054870605,0.6021330952644348,0.47388726472854614,0.6283276677131653,1
0.382792592048645,0.6222782731056213,0.4710927903652191,0.6278314590454102,1
0.36367887258529663,0.6224893927574158,0.46786779165267944,0.6317412853240967,1
0.3368043005466461,0.627449095249176,0.47008177638053894,0.6328908205032349,1
0.2472328394651413,0.6804220080375671,0.4741310179233551,0.7255426645278931,1
0.2439066618680954,0.6961459517478943,0.2435690015554428,0.7022264003753662,1
0.2502839267253876,0.6891739368438721,0.25961482524871826,0.7057448029518127,1
0.28256234526634216,0.7032372355461121,0.2983614504337311,0.7567105293273926,1
0.3073057532310486,0.7486537098884583,0.35375696420669556,0.7584784626960754,1
0.3254152238368988,0.7854886054992676,0.43657511472702026,0.7724860310554504,1
0.38242316246032715,0.7894450426101685,0.4238998591899872,0.7655580639839172,1
0.46366384625434875,0.7594255805015564,0.439126580953598,0.7508872151374817,1
0.5079600214958191,0.7731223106384277,0.5613400936126709,0.7271554470062256,1
0.5651217103004456,0.7335726618766785,0.5916182398796082,0.7119994163513184,1
0.6005937457084656,0.7029244303703308,0.6110737919807434,0.7148566246032715,1
0.6125537753105164,0.6991932988166809,0.6298914551734924,0.7092756032943726,1
0.6391927599906921,0.6821200251579285,0.6407982110977173,0.7117369174957275,1
0.6118319034576416,0.6626074910163879,0.6347828507423401,0.7048252820968628,1
0.6060680747032166,0.6642168760299683,0.6324985027313232,0.69687420129776,1
0.5646919012069702,0.6469340324401855,0.6347444653511047,0.6918572783470154,1
0.5499311089515686,0.6421599984169006,0.6258878707885742,0.6886028051376343,1
0.5614883303642273,0.6476076245307922,0.5996527671813965,0.6886312961578369,1
0.5481052994728088,0.6447184085845947,0.5778267979621887,0.6792699098587036,1
0.5291398763656616,0.6208945512771606,0.5446577072143555,0.6407040357589722,1
0.5035048127174377,0.6358446478843689,0.5210661292076111,0.6456508040428162,1
0.5006719827651978,0.6196683645248413,0.5151760578155518,0.6308242082595825,1
0.4189586341381073,0.6152951717376709,0.49353697896003723,0.6034595370292664,1
0.4212709069252014,0.609990656375885,0.4853173792362213,0.6008090972900391,1
0.4252195656299591,0.605986475944519,0.4775071144104004,0.5932425260543823,1
0.43378764390945435,0.5796307325363159,0.4656388759613037,0.6085759997367859,1
0.3706926107406616,0.5831075310707092,0.47291767597198486,0.5912833213806152,1
0.2850683033466339,0.6128535866737366,0.44982436299324036,0.5998400449752808,1
0.28505900502204895,0.6214985251426697,0.33031269907951355,0.5869049429893494,1
0.28144586086273193,0.6225684285163879,0.4227745831012726,0.5952909588813782,1
0.28003835678100586,0.6401801705360413,0.48961588740348816,0.6251435279846191,1
0.2861540913581848,0.6449734568595886,0.5089259147644043,0.6497688889503479,1
0.296602725982666,0.6572772860527039,0.5189806222915649,0.6718882322311401,1
0.2827896177768707,0.6777358651161194,0.506793737411499,0.6746308207511902,1
0.2917064428329468,0.7760186791419983,0.2756093144416809,0.7817076444625854,1
0.3465535640716553,0.7807282209396362,0.38992470502853394,0.7882858514785767,1
0.3689553439617157,0.7988651990890503,0.3771650493144989,0.806938886642456,1
0.4684879183769226,0.7765294313430786,0.437406063079834,0.7441891431808472,1
0.4951399862766266,0.7731961607933044,0.4536297619342804,0.7449526786804199,1
0.5338473320007324,0.749056339263916,0.5034124255180359,0.7328076362609863,1
0.5502681732177734,0.7445260882377625,0.5872988700866699,0.7346974611282349,1
0.5862659215927124,0.7214465141296387,0.6069996356964111,0.7294139862060547,1
0.5868533253669739,0.709753692150116,0.6186915636062622,0.7194910645484924,1
0.5883481502532959,0.6871808171272278,0.629652738571167,0.6982651352882385,1
0.5582056045532227,0.6474177837371826,0.629942774772644,0.6960586905479431,1
0.533674955368042,0.6343203186988831,0.6262174844741821,0.6822911500930786,1
0.5373410582542419,0.6274046897888184,0.625610888004303,0.6724263429641724,1
0.5597522854804993,0.618584394454956,0.5915753245353699,0.6648398041725159,1
0.5363500118255615,0.6116433143615723,0.5512544512748718,0.6308590769767761,1
0.520687460899353,0.614120602607727,0.5343788266181946,0.6294702887535095,1
0.4285812973976135,0.5574010014533997,0.43855759501457214,0.6000564098358154,1
0.36781322956085205,0.56537926197052,0.4538523852825165,0.5978893637657166,1
0.31084299087524414,0.6066141128540039,0.4765651822090149,0.6292665600776672,1
0.29083722829818726,0.6059342622756958,0.47883713245391846,0.6278591752052307,1
0.27584734559059143,0.6038808226585388,0.3120974600315094,0.6214448809623718,1
0.2602390646934509,0.6314864158630371,0.2753099203109741,0.6365988254547119,1
0.24813871085643768,0.6586424708366394,0.35717740654945374,0.6902413368225098,1
0.2367475926876068,0.6857203245162964,0.2619052231311798,0.6904069185256958,1
0.24234142899513245,0.718256413936615,0.25574448704719543,0.7141003012657166,1
0.2685474753379822,0.7701209783554077,0.2747410535812378,0.769365668296814,1
0.31592413783073425,0.7772006988525391,0.30845212936401367,0.763546884059906,1
0.37067878246307373,0.8021136522293091,0.3548620045185089,0.7755433320999146,1
0.41510236263275146,0.766354501247406,0.41403132677078247,0.7178939580917358,1
0.5469510555267334,0.7604323625564575,0.600853443145752,0.7101060748100281,1
0.5995090007781982,0.7249460816383362,0.616684079170227,0.7098832130432129,1
0.6155855059623718,0.6956022381782532,0.6360013484954834,0.6959587335586548,1
0.6152217388153076,0.6841767430305481,0.6466580629348755,0.6929007768630981,1
0.611069917678833,0.6711729764938354,0.6390504240989685,0.6925559639930725,1
0.601936399936676,0.6308614611625671,0.6326795220375061,0.6920583844184875,1
0.5763540267944336,0.6246240735054016,0.6140153408050537,0.677426815032959,1
0.39856386184692383,0.6352704763412476,0.4856201112270355,0.6639418005943298,1
0.41413915157318115,0.5628412961959839,0.437438040971756,0.5810607075691223,1
0.3758126199245453,0.5739853382110596,0.4286732077598572,0.5916116833686829,1
0.33972904086112976,0.592216968536377,0.4691104590892792,0.615155816078186,1
0.27439969778060913,0.6441268920898438,0.47352418303489685,0.6507028937339783,1
0.26697757840156555,0.6662508249282837,0.4601999819278717,0.6576645970344543,1
0.2570972740650177,0.7007372975349426,0.4501911401748657,0.6820198893547058,1
0.2516684830188751,0.7259406447410583,0.33206015825271606,0.7094759941101074,1
0.2796114385128021,0.7177671790122986,0.25444257259368896,0.7592331171035767,1
0.39049032330513,0.7375462055206299,0.41702863574028015,0.7194092869758606,1
0.5534212589263916,0.7119425535202026,0.6075272560119629,0.677483320236206,1
0.5803101062774658,0.7029361724853516,0.6176949739456177,0.6769872903823853,1
0.6113148927688599,0.6798522472381592,0.6401599049568176,0.6666386127471924,1
0.6414142847061157,0.6694605350494385,0.6530311703681946,0.6525328755378723,1
0.640307605266571,0.6620038747787476,0.6465452909469604,0.6559247970581055,1
0.6225818991661072,0.6287155151367188,0.637921929359436,0.6705978512763977,1
0.588629424571991,0.6243067979812622,0.6273607015609741,0.6624669432640076,1
0.5809217095375061,0.6145151853561401,0.6107679009437561,0.6584973931312561,1
0.43795281648635864,0.5879958868026733,0.466976523399353,0.626939058303833,1
0.37577110528945923,0.5816147327423096,0.4569987952709198,0.6079645752906799,1
0.3134296238422394,0.5787330269813538,0.4618907570838928,0.6409491896629333,1
0.29108190536499023,0.5964165329933167,0.4060095548629761,0.6135837435722351,1
0.27278798818588257,0.6141617298126221,0.34272825717926025,0.5987726449966431,1
0.24741020798683167,0.6457180976867676,0.5021433234214783,0.7018194794654846,1
0.2369188368320465,0.6634266972541809,0.4721219837665558,0.720192551612854,1
