missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.4856254458427429,0.561020016670227,0.567518949508667,0.5789366960525513,0.5799077153205872,0.21359170973300934,False
False,0.5188866257667542,0.4755714535713196,0.5627276301383972,0.49286285042762756,0.5819500088691711,0.21544599533081055,False
False,0.5060351490974426,0.5059521794319153,0.5648354887962341,0.5259301662445068,0.588130533695221,0.21550314128398895,False
False,0.5017433762550354,0.49716421961784363,0.5644452571868896,0.522731363773346,0.5913310050964355,0.20802739262580872,False
False,0.5022408366203308,0.49850359559059143,0.567229688167572,0.5269723534584045,0.5946875810623169,0.19863002002239227,False
False,0.39429205656051636,0.5034129619598389,0.5834939479827881,0.5428894758224487,0.6013729572296143,0.18689320981502533,False
False,0.36822274327278137,0.484688937664032,0.5801660418510437,0.5376125574111938,0.6032843589782715,0.17992278933525085,False
False,0.3625525236129761,0.4856281280517578,0.5780016779899597,0.5284880995750427,0.6064274907112122,0.17026597261428833,False
False,0.3570084273815155,0.4759574234485626,0.4889003038406372,0.48829102516174316,0.606692373752594,0.16830788552761078,False
False,0.32656025886535645,0.4874471127986908,0.3926049768924713,0.509800136089325,0.6058560609817505,0.17047645151615143,False
False,0.32794129848480225,0.5129289627075195,0.4589725136756897,0.5471152067184448,0.6035317778587341,0.16896632313728333,False
False,0.342901349067688,0.5390183329582214,0.38545671105384827,0.54559326171875,0.6019895076751709,0.16448557376861572,False
False,0.3681238889694214,0.575037956237793,0.3822224736213684,0.5665199160575867,0.5846139192581177,0.1671343594789505,False
False,0.4254404306411743,0.6077386736869812,0.4234580099582672,0.5922955274581909,0.5639731884002686,0.16977210342884064,False
False,0.44462448358535767,0.5990239381790161,0.443351686000824,0.5927659273147583,0.5477024912834167,0.17117123305797577,False
True,,,,,,,False
False,0.6736932396888733,0.5303894281387329,0.700344979763031,0.4855304956436157,0.5093576908111572,0.16771641373634338,False
False,0.7047271728515625,0.4849035143852234,0.7643555402755737,0.39370840787887573,0.48912596702575684,0.1627933233976364,False
False,0.7171809673309326,0.48065295815467834,0.7846360206604004,0.4187009334564209,0.477051705121994,0.1600435972213745,False
False,0.7252389788627625,0.5341898202896118,0.7965840101242065,0.42977041006088257,0.4637758433818817,0.17363354563713074,False
False,0.740671694278717,0.5069038271903992,0.7852911353111267,0.43436864018440247,0.46180033683776855,0.1892576515674591,False
False,0.7222515344619751,0.5086201429367065,0.7831525206565857,0.44047996401786804,0.4589168429374695,0.19264493882656097,False
False,0.6789604425430298,0.5174727439880371,0.7913351655006409,0.44154638051986694,0.4568428099155426,0.2011176347732544,False
False,0.6759916543960571,0.5204877853393555,0.7761894464492798,0.44067052006721497,0.45646587014198303,0.20561356842517853,False
False,0.6998128294944763,0.5162842869758606,0.7257869243621826,0.4851137399673462,0.46158814430236816,0.220710888504982,False
False,0.6149665117263794,0.5239174962043762,0.6872541308403015,0.5046746134757996,0.4629025161266327,0.23593223094940186,False
False,0.5484710931777954,0.5513951182365417,0.6669653058052063,0.5091723203659058,0.47426295280456543,0.24679133296012878,False
False,0.4923933446407318,0.5521232485771179,0.6793721318244934,0.4137827157974243,0.48792949318885803,0.25550228357315063,False
False,0.5810608267784119,0.2307109832763672,0.6124380826950073,0.5773445963859558,0.49493610858917236,0.24737541377544403,False
True,,,,,,,False
False,0.4542522728443146,0.5645486116409302,0.5922155976295471,0.5193992853164673,0.5234228372573853,0.2347133457660675,False
False,0.46343743801116943,0.540042519569397,0.6019657850265503,0.492377907037735,0.5353956818580627,0.21898309886455536,False
False,0.4769662022590637,0.5207615494728088,0.6507578492164612,0.45935294032096863,0.5443082451820374,0.2085292637348175,False
False,0.5373940467834473,0.46177151799201965,0.629091203212738,0.4665428400039673,0.553420901298523,0.19551411271095276,False
False,0.5502268671989441,0.4665707051753998,0.660923182964325,0.4791821539402008,0.5634667873382568,0.18781742453575134,False
False,0.5110599398612976,0.4826423227787018,0.6622871160507202,0.48504212498664856,0.5730571150779724,0.18231746554374695,False
False,0.5729695558547974,0.4638797342777252,0.6582061648368835,0.4880583584308624,0.5839210748672485,0.18058322370052338,False
False,0.5903124809265137,0.4798963665962219,0.6552892327308655,0.4798007309436798,0.5869443416595459,0.1755872368812561,False
False,0.5830552577972412,0.47878900170326233,0.6174227595329285,0.47023454308509827,0.5858355760574341,0.17586106061935425,False
False,0.5601109266281128,0.48607611656188965,0.6421932578086853,0.5333807468414307,0.58017897605896,0.1754584014415741,False
False,0.41232165694236755,0.5686016082763672,0.602897047996521,0.5168538689613342,0.5764990448951721,0.176946222782135,False
False,0.3977557122707367,0.5791403651237488,0.418832004070282,0.6127615571022034,0.5742466449737549,0.17465049028396606,False
False,0.4460683763027191,0.5819423198699951,0.4970533847808838,0.5990610122680664,0.5461035966873169,0.17693746089935303,False
False,0.5093517303466797,0.6605004668235779,0.5588449835777283,0.6384162306785583,0.5187601447105408,0.17861740291118622,False
False,0.6480030417442322,0.5549339652061462,0.6206594109535217,0.5376534461975098,0.5153248310089111,0.17725518345832825,False
False,0.6698857545852661,0.47687771916389465,0.6772297024726868,0.4381254315376282,0.5010217428207397,0.16793057322502136,False
False,0.7195194363594055,0.4495163857936859,0.7019989490509033,0.4450256824493408,0.4786313474178314,0.1712806522846222,False
False,0.6626168489456177,0.48659348487854004,0.738752007484436,0.4398132860660553,0.47013214230537415,0.17889125645160675,False
False,0.6182893514633179,0.5855655670166016,0.7666853070259094,0.4524184763431549,0.46327346563339233,0.18378379940986633,False
False,0.7422612905502319,0.49748215079307556,0.7754999399185181,0.44382280111312866,0.4603060483932495,0.19060316681861877,False
False,0.7527100443840027,0.4839599132537842,0.7848268747329712,0.44231241941452026,0.4574253261089325,0.19676129519939423,False
False,0.6710039973258972,0.5495294332504272,0.7663963437080383,0.4530823528766632,0.45659321546554565,0.20346641540527344,False
False,0.6703916788101196,0.5449365973472595,0.7642326951026917,0.4440709948539734,0.4582677185535431,0.20951244235038757,False
False,0.6598561406135559,0.5406636595726013,0.7380720973014832,0.45056262612342834,0.46910569071769714,0.21965885162353516,False
False,0.6341033577919006,0.5272421836853027,0.6943406462669373,0.49421900510787964,0.4752744138240814,0.22641116380691528,False
False,0.5026118755340576,0.5631547570228577,0.6926462054252625,0.4428151547908783,0.4915032982826233,0.25256115198135376,False
False,0.5448934435844421,0.5624459981918335,0.6955965161323547,0.45003464818000793,0.5051504969596863,0.25800853967666626,False
False,0.537872850894928,0.562554657459259,0.6238044500350952,0.555213987827301,0.5162665247917175,0.2580004930496216,False
False,0.5365461707115173,0.5353670716285706,0.5958784222602844,0.5559558272361755,0.5265893340110779,0.2497142106294632,False
False,0.4900722801685333,0.5490506291389465,0.5836828351020813,0.5780369639396667,0.5374301075935364,0.23811297118663788,False
False,0.5491440296173096,0.5216613411903381,0.622372567653656,0.5450971126556396,0.5508602261543274,0.22076264023780823,False
True,,,,,,,False
False,0.5089898109436035,0.47343191504478455,0.6946079134941101,0.47191348671913147,0.5721647143363953,0.18152578175067902,False
False,0.34209516644477844,0.39746180176734924,0.5193183422088623,0.4758782684803009,0.5785360932350159,0.18233367800712585,False
False,0.47416096925735474,0.42201945185661316,0.5302847027778625,0.4950222373008728,0.584730863571167,0.18049855530261993,False
False,0.32950687408447266,0.43339407444000244,0.4661693274974823,0.5682131052017212,0.5857690572738647,0.17007306218147278,False
False,0.2971670925617218,0.4576168656349182,0.45382872223854065,0.5685831904411316,0.587286114692688,0.1623837649822235,False
False,0.30095335841178894,0.5009703636169434,0.35218921303749084,0.536974310874939,0.5859407186508179,0.16157004237174988,False
False,0.30329635739326477,0.49042001366615295,0.32366085052490234,0.5314022898674011,0.5797033905982971,0.1558893918991089,False
False,0.3398002088069916,0.5146979093551636,0.3793140649795532,0.5681136250495911,0.5612757802009583,0.15837763249874115,False
False,0.42365792393684387,0.5799337029457092,0.4436105787754059,0.6081690788269043,0.5505304336547852,0.15983609855175018,False
False,0.44552382826805115,0.592308521270752,0.46808767318725586,0.6268742680549622,0.527320921421051,0.17307689785957336,False
False,0.5629011988639832,0.5902134776115417,0.6141079068183899,0.5899854302406311,0.5149853825569153,0.18605409562587738,False
False,0.6129152178764343,0.5801430940628052,0.5789592266082764,0.582173228263855,0.493706613779068,0.18715691566467285,False
False,0.620492160320282,0.5631060600280762,0.6806392669677734,0.533633828163147,0.4805094003677368,0.1887693852186203,False
False,0.5101375579833984,0.5828350186347961,0.7105274200439453,0.48464056849479675,0.47394654154777527,0.1877867877483368,False
False,0.5005891919136047,0.6131499409675598,0.7392098903656006,0.43720772862434387,0.46777841448783875,0.18819698691368103,False
False,0.6336994171142578,0.5848420262336731,0.7535556554794312,0.4337306618690491,0.4658057689666748,0.1949659287929535,False
False,0.6703754663467407,0.5134474039077759,0.7638400197029114,0.4344591498374939,0.4627043604850769,0.19392283260822296,False
False,0.6183512210845947,0.6122874021530151,0.776475727558136,0.41411954164505005,0.4652271568775177,0.19416272640228271,False
False,0.6981249451637268,0.5190118551254272,0.7524783611297607,0.44909024238586426,0.46679723262786865,0.1929905265569687,False
False,0.6210473775863647,0.5718032717704773,0.7697523832321167,0.44874072074890137,0.47077128291130066,0.19233587384223938,False
False,0.5443706512451172,0.6139072775840759,0.7572785019874573,0.4437613785266876,0.4761433005332947,0.19245976209640503,False
False,0.539771556854248,0.5739784240722656,0.5997647643089294,0.5314596891403198,0.4841119945049286,0.19412869215011597,False
False,0.582581639289856,0.543483555316925,0.6515536308288574,0.5267118811607361,0.4995169937610626,0.21236363053321838,False
False,0.5773410201072693,0.5463723540306091,0.5806229114532471,0.5655175447463989,0.5181286334991455,0.21572983264923096,False
False,0.5786466598510742,0.5470876097679138,0.5937511920928955,0.5726801753044128,0.5371193885803223,0.2250852882862091,False
False,0.5439689755439758,0.547633945941925,0.5480989813804626,0.5713483691215515,0.540978193283081,0.2254117727279663,False
False,0.5329356789588928,0.524115800857544,0.5996313095092773,0.5570584535598755,0.5528192520141602,0.2218463271856308,False
False,0.46145737171173096,0.5186064839363098,0.670530378818512,0.5058528184890747,0.5681344866752625,0.19654682278633118,False
