missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.29371902346611023,0.7301393151283264,0.2902398407459259,0.6989928483963013,0.521472692489624,0.4619126617908478,True
False,0.2912329435348511,0.7180344462394714,0.28860464692115784,0.6911057233810425,0.5214717984199524,0.4618152379989624,True
False,0.3000001907348633,0.6936908960342407,0.29071128368377686,0.6630116701126099,0.5223646759986877,0.46153154969215393,True
False,0.31117942929267883,0.6902535557746887,0.2952446937561035,0.6181278228759766,0.5253562927246094,0.46044930815696716,True
False,0.3197644352912903,0.6778599619865417,0.30405256152153015,0.5938412547111511,0.5259647369384766,0.45751407742500305,True
False,0.47176310420036316,0.6792789101600647,0.31869640946388245,0.5579562187194824,0.526740550994873,0.44694066047668457,True
False,0.38865897059440613,0.6503061056137085,0.35805365443229675,0.525662362575531,0.5322815179824829,0.44813016057014465,True
False,0.4108763635158539,0.6575742363929749,0.4064881503582001,0.5470423698425293,0.5326601266860962,0.447894424200058,True
False,0.38648372888565063,0.7084607481956482,0.4256513714790344,0.5949398279190063,0.5318323969841003,0.4390439987182617,True
False,0.3760819137096405,0.7427031993865967,0.4450531601905823,0.6483492851257324,0.5317800641059875,0.4304753243923187,True
False,0.3709656000137329,0.7362056970596313,0.43967971205711365,0.6306204795837402,0.5259172320365906,0.42511653900146484,True
True,,,,,,,True
True,,,,,,,True
False,0.5776509046554565,0.6060640215873718,0.5731872916221619,0.5934200882911682,0.5014805197715759,0.38647425174713135,True
False,0.5792418122291565,0.6416686773300171,0.5919141173362732,0.6289281845092773,0.4861000180244446,0.3985401690006256,True
False,0.5791728496551514,0.656614363193512,0.5874983072280884,0.6480230093002319,0.47890833020210266,0.3624906539916992,True
False,0.49405258893966675,0.6874311566352844,0.6117363572120667,0.7008829116821289,0.46309295296669006,0.419197142124176,True
False,0.47555777430534363,0.673499584197998,0.6132325530052185,0.7118371725082397,0.45538344979286194,0.4257388710975647,True
False,0.4798559546470642,0.6763622760772705,0.6062008142471313,0.7355849146842957,0.45871657133102417,0.3648533523082733,True
False,0.49181580543518066,0.7052407264709473,0.6019624471664429,0.7731999158859253,0.45500412583351135,0.36801382899284363,True
