missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.16199184954166412,0.702684760093689,0.19821783900260925,0.6396229267120361,0.564458429813385,0.2720892131328583,True
False,0.17271140217781067,0.7012351751327515,0.1923389434814453,0.6424027681350708,0.5708009600639343,0.2781927287578583,True
False,0.1804046779870987,0.6956389546394348,0.18631687760353088,0.654315710067749,0.5735800862312317,0.28476423025131226,True
False,0.19677816331386566,0.6916649341583252,0.18760737776756287,0.6528361439704895,0.5757597088813782,0.2838602364063263,True
False,0.22680458426475525,0.6886488795280457,0.22610653936862946,0.6454041600227356,0.5765421390533447,0.2797771394252777,True
False,0.276663601398468,0.6761150360107422,0.2792222201824188,0.6140997409820557,0.5764012336730957,0.2616669237613678,True
False,0.3248071074485779,0.6350533366203308,0.32855260372161865,0.6082998514175415,0.5720921158790588,0.23323029279708862,True
False,0.42990848422050476,0.6422132253646851,0.4501698315143585,0.6121891736984253,0.5678933262825012,0.2219488024711609,True
False,0.5292362570762634,0.6200146675109863,0.5215715169906616,0.5802367329597473,0.5569088459014893,0.2059718370437622,True
False,0.5179451107978821,0.5535306930541992,0.5114982724189758,0.5241950154304504,0.5251013040542603,0.22127726674079895,True
False,0.5482679009437561,0.4929182827472687,0.5526561737060547,0.4765148162841797,0.5012999176979065,0.3856653571128845,True
False,0.5484104752540588,0.47241297364234924,0.5741288065910339,0.46726998686790466,0.5108360052108765,0.45215633511543274,True
True,,,,,,,True
False,0.7717800140380859,0.565243124961853,0.7192093133926392,0.5087745785713196,0.4924527108669281,0.1651746928691864,True
False,0.7590702176094055,0.563826858997345,0.7547763586044312,0.5532955527305603,0.48274028301239014,0.15641991794109344,True
False,0.7848945260047913,0.5812685489654541,0.7599102258682251,0.5566723942756653,0.4823874533176422,0.1503359079360962,True
False,0.7820798754692078,0.5765200853347778,0.7501357793807983,0.5490028262138367,0.4781668484210968,0.15122029185295105,True
False,0.7303457260131836,0.5066702365875244,0.719681978225708,0.5021263957023621,0.478864848613739,0.1584867238998413,True
False,0.6581690907478333,0.5245680809020996,0.6691468358039856,0.5004145503044128,0.479470819234848,0.1584610641002655,True
False,0.5792726874351501,0.516090989112854,0.6506946086883545,0.5070479512214661,0.48267456889152527,0.15628695487976074,True
False,0.5777477025985718,0.5223481059074402,0.6036052703857422,0.5438281893730164,0.4910135269165039,0.15360848605632782,True
False,0.6390720009803772,0.5286414623260498,0.6469393968582153,0.5395680069923401,0.502097487449646,0.15041477978229523,True
False,0.612642228603363,0.5311437845230103,0.6096834540367126,0.540246844291687,0.5107910633087158,0.14897963404655457,True
False,0.623284637928009,0.5328793525695801,0.6156838536262512,0.5389871597290039,0.5215824842453003,0.1490299105644226,True
