missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.1467333734035492,0.7511638402938843,0.15309181809425354,0.7168997526168823,0.5169299840927124,0.28448405861854553,True
False,0.14655300974845886,0.7413082122802734,0.16134168207645416,0.6937708854675293,0.5240010023117065,0.28580957651138306,True
False,0.15468357503414154,0.7237112522125244,0.1662956178188324,0.6964489817619324,0.536463737487793,0.28798314929008484,True
False,0.14710256457328796,0.7072607278823853,0.14896160364151,0.6936898827552795,0.5503759384155273,0.292915403842926,True
False,0.16653048992156982,0.6879210472106934,0.14963459968566895,0.6702390313148499,0.5613768696784973,0.2987901270389557,True
False,0.16998286545276642,0.6112041473388672,0.1786855161190033,0.6518990397453308,0.5710433721542358,0.3022514879703522,True
False,0.1655655801296234,0.5787477493286133,0.21622459590435028,0.6340534090995789,0.579956591129303,0.3070624768733978,True
False,0.18488718569278717,0.5630325078964233,0.2283342033624649,0.6009944677352905,0.5874269008636475,0.31233441829681396,True
False,0.19547994434833527,0.5102464556694031,0.23413176834583282,0.565951943397522,0.5900226831436157,0.3106068968772888,True
False,0.240767702460289,0.4745761454105377,0.41005921363830566,0.5135638117790222,0.5932378172874451,0.30367931723594666,True
False,0.3142241835594177,0.4486353397369385,0.3951526880264282,0.5616083741188049,0.5968355536460876,0.29373592138290405,True
False,0.4025805592536926,0.4768950939178467,0.46778610348701477,0.5090529322624207,0.5981057286262512,0.2803976535797119,True
False,0.49950695037841797,0.4670989215373993,0.5112284421920776,0.4330335855484009,0.5947988629341125,0.2672160267829895,True
False,0.6580568552017212,0.5163365602493286,0.6246023774147034,0.48362860083580017,0.5909915566444397,0.2576752305030823,True
False,0.7015284299850464,0.5819288492202759,0.6823680400848389,0.5632146000862122,0.5889500379562378,0.24895130097866058,True
False,0.6802636384963989,0.5688222050666809,0.678623378276825,0.6048912405967712,0.5845306515693665,0.24073073267936707,True
False,0.7048222422599792,0.5744755864143372,0.7274925112724304,0.6346265077590942,0.5829347372055054,0.2282276153564453,True
False,0.6385247707366943,0.5181573033332825,0.6297455430030823,0.577142059803009,0.5750068426132202,0.22510433197021484,True
False,0.6102630496025085,0.5331672430038452,0.6169369220733643,0.5643712282180786,0.5617265105247498,0.22001449763774872,True
False,0.6485666632652283,0.535619854927063,0.6618441343307495,0.5575608015060425,0.5545299649238586,0.20960712432861328,True
True,,,,,,,True
False,0.7819064855575562,0.6896799206733704,0.7894251942634583,0.6993151307106018,0.5472471714019775,0.18803754448890686,True
False,0.7827646136283875,0.6978896856307983,0.8058903217315674,0.6833631992340088,0.5471449494361877,0.1815325915813446,True
False,0.7813761830329895,0.6849715709686279,0.7978701591491699,0.6761578917503357,0.5466789603233337,0.17369906604290009,True
False,0.7780304551124573,0.681506872177124,0.7917988300323486,0.6758004426956177,0.5450114011764526,0.16593097150325775,True
False,0.7781434059143066,0.6822066307067871,0.7951408624649048,0.6939778923988342,0.5423640608787537,0.15550577640533447,True
False,0.7792911529541016,0.7224481701850891,0.7831128239631653,0.7292859554290771,0.5414333343505859,0.151443749666214,True
False,0.7988581657409668,0.6989668607711792,0.7749003171920776,0.7266182899475098,0.5417105555534363,0.15107262134552002,True
False,0.7963434457778931,0.6986139416694641,0.767983615398407,0.7212916612625122,0.5427390336990356,0.14890949428081512,True
False,0.7951331734657288,0.6988202333450317,0.7684590220451355,0.7225675582885742,0.5472031831741333,0.15076062083244324,True
False,0.7868407964706421,0.7133535146713257,0.7688215374946594,0.7210968732833862,0.5492175221443176,0.1525183767080307,True
False,0.7787684798240662,0.7109417915344238,0.7693902254104614,0.7197269797325134,0.5517773628234863,0.15298552811145782,True
False,0.7760652899742126,0.71197509765625,0.76810622215271,0.7203137278556824,0.5533397197723389,0.15922336280345917,True
False,0.7770748734474182,0.7037777304649353,0.7665925621986389,0.7197734117507935,0.554887592792511,0.16275730729103088,True
False,0.7735055088996887,0.7019753456115723,0.7639980316162109,0.7080797553062439,0.5569719076156616,0.16639599204063416,True
False,0.7701343894004822,0.7002949714660645,0.7655683755874634,0.7032858729362488,0.5579773187637329,0.16826647520065308,True
False,0.7663419246673584,0.6939013004302979,0.7482174634933472,0.6894142627716064,0.5574274063110352,0.169091135263443,True
False,0.7588464021682739,0.6919015049934387,0.7379570007324219,0.6761645674705505,0.5572186708450317,0.17014048993587494,True
False,0.7528452277183533,0.6922684907913208,0.7458287477493286,0.6827746033668518,0.5581774711608887,0.1714044213294983,True
False,0.7452893257141113,0.6940158605575562,0.7487443089485168,0.6889470815658569,0.5590298175811768,0.17213906347751617,True
