missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.6113556623458862,0.6217466592788696,0.6335632801055908,0.6897903680801392,0.26150545477867126,0.6035801768302917,True
False,0.6186163425445557,0.573310375213623,0.6295574903488159,0.6127471923828125,0.25765669345855713,0.613237202167511,True
False,0.6293652653694153,0.5303181409835815,0.6256019473075867,0.5736187696456909,0.2527034878730774,0.629538893699646,True
False,0.6266187429428101,0.4609895348548889,0.6200488209724426,0.4970022737979889,0.25057336688041687,0.6481066942214966,True
False,0.6113347411155701,0.36906448006629944,0.5995580554008484,0.3916603624820709,0.2512509226799011,0.6750542521476746,True
False,0.5553619861602783,0.18575549125671387,0.49867579340934753,0.3168206810951233,0.25988060235977173,0.7309534549713135,True
False,0.5212297439575195,0.137176975607872,0.4723919630050659,0.3201063573360443,0.2716817259788513,0.7606041431427002,True
False,0.4778100550174713,0.11916620284318924,0.44636163115501404,0.29895174503326416,0.28623247146606445,0.7853924632072449,True
False,0.4353414475917816,0.09524599462747574,0.42106878757476807,0.2665475308895111,0.29915091395378113,0.807196855545044,True
False,0.39082223176956177,0.1738002896308899,0.4036557376384735,0.2872895896434784,0.31373846530914307,0.8224769830703735,True
False,0.3832736611366272,0.2900647521018982,0.31958362460136414,0.27834588289260864,0.3452853560447693,0.8305965662002563,True
False,0.43114104866981506,0.3965575695037842,0.2922029495239258,0.3049268424510956,0.3565000295639038,0.8336226940155029,True
False,0.39602524042129517,0.40730175375938416,0.21964479982852936,0.3181142210960388,0.3858528137207031,0.8050057291984558,True
False,0.379834920167923,0.4195319712162018,0.19417619705200195,0.34427493810653687,0.40613216161727905,0.7990691661834717,True
False,0.28148242831230164,0.4199433922767639,0.20716509222984314,0.4660743176937103,0.4381650686264038,0.7577016949653625,True
False,0.19461414217948914,0.6654042601585388,0.20710228383541107,0.6715980172157288,0.42430439591407776,0.689081609249115,True
False,0.21568132936954498,0.731015145778656,0.24453628063201904,0.7805091142654419,0.4235593378543854,0.659203290939331,True
False,0.21841074526309967,0.7707014679908752,0.22436624765396118,0.8213338255882263,0.4133749008178711,0.6155324578285217,True
False,0.24732424318790436,0.7904980182647705,0.2528298795223236,0.8696683049201965,0.4156753718852997,0.5808560252189636,True
False,0.3436364233493805,0.7468689680099487,0.36045148968696594,0.7952738404273987,0.4389694631099701,0.5399117469787598,True
False,0.39606472849845886,0.7390820384025574,0.4172285795211792,0.7716856598854065,0.42122840881347656,0.5923534631729126,True
False,0.38779181241989136,0.8395438194274902,0.42332351207733154,0.8865416646003723,0.4142308831214905,0.6087992787361145,True
False,0.4267398715019226,0.8369288444519043,0.43467092514038086,0.8756583333015442,0.422293484210968,0.6186939477920532,True
False,0.4211941361427307,0.8583185076713562,0.4518546164035797,0.9118959307670593,0.4249049425125122,0.6219877004623413,True
False,0.49461695551872253,0.8102673292160034,0.5024148225784302,0.8460875749588013,0.44183528423309326,0.6212373375892639,True
False,0.5062830448150635,0.7821797728538513,0.5228132009506226,0.8237431645393372,0.4528266489505768,0.6226736903190613,True
True,,,,,,,True
True,,,,,,,True
True,,,,,,,True
