missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,amplitude_lack
False,0.2220262885093689,0.7118737697601318,0.262160986661911,0.7142103910446167,0.48221689462661743,0.2803036570549011,False
False,0.23118580877780914,0.7118548154830933,0.2615080773830414,0.711336612701416,0.4833163022994995,0.2787417769432068,False
False,0.22844912111759186,0.7000942826271057,0.25898247957229614,0.7113837599754333,0.48949721455574036,0.27591848373413086,False
False,0.22772353887557983,0.7004830241203308,0.2579421401023865,0.7107712626457214,0.49609023332595825,0.27398499846458435,False
False,0.2229738086462021,0.695041298866272,0.2548210024833679,0.7090537548065186,0.5085433721542358,0.27411359548568726,False
False,0.21436920762062073,0.6804905533790588,0.2536425292491913,0.7078366875648499,0.5204344987869263,0.27497148513793945,False
False,0.24919553101062775,0.6841127872467041,0.19524699449539185,0.6327314972877502,0.5301992297172546,0.2769317626953125,False
False,0.2476499378681183,0.6880530714988708,0.18576879799365997,0.6104905009269714,0.5411068797111511,0.2808496356010437,False
False,0.18638022243976593,0.6353715062141418,0.20799976587295532,0.6172329783439636,0.5528954267501831,0.28475478291511536,False
False,0.16337686777114868,0.611977756023407,0.21348437666893005,0.662979245185852,0.561201810836792,0.2900957465171814,False
False,0.1487167924642563,0.5914816856384277,0.22368945181369781,0.6945526599884033,0.5683099627494812,0.28955796360969543,False
False,0.15766386687755585,0.5892488360404968,0.2372092753648758,0.708246648311615,0.5714818835258484,0.28973162174224854,False
False,0.161392480134964,0.6147177815437317,0.2567004859447479,0.7055657505989075,0.5751295685768127,0.2897911071777344,False
False,0.2209760844707489,0.6252842545509338,0.2741071283817291,0.6823822259902954,0.5765100121498108,0.2889006733894348,False
False,0.2623933255672455,0.6300192475318909,0.30900251865386963,0.6660422086715698,0.5804306268692017,0.2799151837825775,False
False,0.3783729374408722,0.61924147605896,0.44659343361854553,0.6049838066101074,0.5776573419570923,0.2708505094051361,False
False,0.36406105756759644,0.6241811513900757,0.37168028950691223,0.6211423873901367,0.5739685297012329,0.25067001581192017,False
