missing_data,right_wrist_y_pos,left_wrist_y_pos,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,timestamp
False,0.34922534227371216,0.3430819809436798,0.7866513729095459,0.5010610222816467,0.7789782285690308,0.5956077575683594,0.0
False,0.34433138370513916,0.3476655185222626,0.7564300298690796,0.45982569456100464,0.7698593735694885,0.575576663017273,33.48064818534887
False,0.3435816168785095,0.34750524163246155,0.7307897210121155,0.46902355551719666,0.7667124271392822,0.5373231172561646,66.96129637069774
False,0.33897829055786133,0.3472916781902313,0.6624634265899658,0.46222788095474243,0.6840953230857849,0.4738287627696991,100.44194455604662
False,0.33930984139442444,0.3485625386238098,0.5796069502830505,0.455761581659317,0.6180208921432495,0.4262092709541321,133.92259274139548
False,0.3854074478149414,0.4214923083782196,0.4509296119213104,0.501549482345581,0.5824047923088074,0.48686835169792175,167.40324092674436
False,0.40781790018081665,0.44753724336624146,0.4860268235206604,0.5392287373542786,0.6165579557418823,0.5223068594932556,200.88388911209324
False,0.39048245549201965,0.43857520818710327,0.588079571723938,0.5265219807624817,0.6351278424263,0.5191507935523987,234.3645372974421
False,0.35050520300865173,0.44909921288490295,0.5182508230209351,0.5176717042922974,0.5297833681106567,0.5212092399597168,267.84518548279095
True,,,,,,,301.32583366813986
False,0.3736422657966614,0.4055117070674896,0.5467679500579834,0.5451019406318665,0.43405574560165405,0.5612243413925171,334.8064818534887
False,0.36371415853500366,0.38962188363075256,0.4306538999080658,0.502404510974884,0.4194856584072113,0.5127375721931458,368.2871300388376
True,,,,,,,401.7677782241865
False,0.38306090235710144,0.4228192865848541,0.456015020608902,0.5445387363433838,0.42564669251441956,0.5541040897369385,435.24842640953534
False,0.385111540555954,0.40858227014541626,0.3364829421043396,0.49866703152656555,0.31012028455734253,0.49548062682151794,468.7290745948842
False,0.40994322299957275,0.4146447479724884,0.2887924015522003,0.45593979954719543,0.28818801045417786,0.47592440247535706,502.2097227802331
False,0.4055521488189697,0.41537103056907654,0.3086550831794739,0.4188675582408905,0.3021507263183594,0.4427180886268616,535.6903709655819
False,0.3881935775279999,0.34927478432655334,0.35578352212905884,0.4557175040245056,0.29337242245674133,0.43363961577415466,569.1710191509309
False,0.42026370763778687,0.40376517176628113,0.4385439455509186,0.5284212827682495,0.28969162702560425,0.4246552288532257,602.6516673362797
False,0.44071221351623535,0.41734305024147034,0.39892497658729553,0.48098787665367126,0.31183239817619324,0.4325842559337616,636.1323155216285
False,0.434427946805954,0.395526647567749,0.4988383948802948,0.6117573976516724,0.5911474823951721,0.6052266359329224,669.6129637069774
False,0.3812496066093445,0.3144427537918091,0.5407974123954773,0.6145257949829102,0.5371090769767761,0.597187340259552,703.0936118923263
True,,,,,,,736.5742600776751
False,0.3644370138645172,0.35081571340560913,0.6221271753311157,0.6375412940979004,0.6587257385253906,0.5231990814208984,770.054908263024
False,0.36534446477890015,0.37620583176612854,0.6761664748191833,0.5688066482543945,0.7035449743270874,0.5352450609207153,803.535556448373
False,0.35127896070480347,0.38976988196372986,0.67500901222229,0.5708320736885071,0.7235256433486938,0.5737751126289368,837.0162046337218
False,0.36182063817977905,0.4093601107597351,0.6448981165885925,0.590656578540802,0.7659099102020264,0.581203281879425,870.4968528190707
False,0.38835951685905457,0.4137282073497772,0.4644545614719391,0.5579153895378113,0.7653051018714905,0.5791423916816711,903.9775010044195
False,0.39631277322769165,0.4090164303779602,0.4177682101726532,0.5462470054626465,0.7831820845603943,0.5751930475234985,937.4581491897684
False,0.39212748408317566,0.4192553460597992,0.4276498556137085,0.5450337529182434,0.7675077319145203,0.5676957964897156,970.9387973751172
