missing_data,right_wrist_y_pos,left_wrist_y_pos,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,timestamp
False,0.49678388237953186,0.49475589394569397,0.24134577810764313,0.6514812707901001,0.2410450428724289,0.6528782248497009,0.0
False,0.49674707651138306,0.4997292160987854,0.2367742955684662,0.6510282158851624,0.23756246268749237,0.6464947462081909,40.0
False,0.4929741322994232,0.5012774467468262,0.23540310561656952,0.6264277696609497,0.23758354783058167,0.6297797560691833,80.0
False,0.4911910593509674,0.5031967163085938,0.23474723100662231,0.6069842576980591,0.2370373010635376,0.6092411875724792,120.0
False,0.48119035363197327,0.5040186643600464,0.2577063739299774,0.5623978972434998,0.2824794352054596,0.5498898029327393,160.0
False,0.4779994487762451,0.48245587944984436,0.36903393268585205,0.5660601854324341,0.3622495234012604,0.5512204170227051,200.0
False,0.40117916464805603,0.4188516139984131,0.4341946542263031,0.5732345581054688,0.4307206869125366,0.5478814840316772,240.0
False,0.3908289074897766,0.3884928524494171,0.4626164734363556,0.5847423076629639,0.4713726341724396,0.5619021654129028,280.0
False,0.38819190859794617,0.39814022183418274,0.5794969797134399,0.5858898758888245,0.5531905889511108,0.565436601638794,320.0
True,,,,,,,360.0
False,0.4776507318019867,0.4768955707550049,0.7000958919525146,0.6082826256752014,0.6579786539077759,0.6374434232711792,400.0
False,0.4809330105781555,0.4935140013694763,0.7207480072975159,0.6088223457336426,0.7079112529754639,0.6095461249351501,440.0
False,0.4825599789619446,0.49069124460220337,0.723741352558136,0.6062423586845398,0.7083972096443176,0.6037604808807373,480.0
False,0.48818615078926086,0.48959603905677795,0.7208698391914368,0.5827009081840515,0.693050742149353,0.5886422395706177,520.0
False,0.4928005337715149,0.48888111114501953,0.6116348505020142,0.6039811372756958,0.612287163734436,0.5994450449943542,560.0
False,0.49834954738616943,0.47922348976135254,0.5474345684051514,0.6193592548370361,0.5548402667045593,0.6025444865226746,600.0
False,0.5019453167915344,0.4718836843967438,0.5207053422927856,0.6127899885177612,0.519661009311676,0.6031487584114075,640.0
False,0.5027567744255066,0.4570886492729187,0.5548502802848816,0.5764676332473755,0.5460578799247742,0.5808800458908081,680.0
False,0.5102272629737854,0.4476127624511719,0.5417967438697815,0.6072689890861511,0.5439215898513794,0.5909959077835083,720.0
False,0.5073389410972595,0.41866016387939453,0.45317113399505615,0.5340447425842285,0.4602887034416199,0.49313104152679443,760.0
False,0.5055280327796936,0.40749678015708923,0.4034125506877899,0.5603095889091492,0.4634968936443329,0.46653351187705994,800.0
False,0.4995820224285126,0.4260762631893158,0.3564889132976532,0.5683510899543762,0.4796634018421173,0.4851645827293396,840.0
False,0.49206221103668213,0.42949968576431274,0.318267822265625,0.5731428861618042,0.4593532681465149,0.5187212824821472,880.0
False,0.49232274293899536,0.4535658657550812,0.27475622296333313,0.5903705954551697,0.36494019627571106,0.5246459245681763,920.0
False,0.495423823595047,0.4822656214237213,0.25671589374542236,0.5967493653297424,0.3926815986633301,0.5319021344184875,960.0
False,0.5132791996002197,0.48960667848587036,0.21673789620399475,0.6046195030212402,0.34868931770324707,0.5692576766014099,1000.0
False,0.5196321606636047,0.4849747121334076,0.24415364861488342,0.5748836994171143,0.3982909619808197,0.5392372012138367,1040.0
False,0.5189956426620483,0.48041820526123047,0.2578934133052826,0.566091001033783,0.3538910150527954,0.5427374839782715,1080.0
False,0.46984463930130005,0.4811459481716156,0.30604296922683716,0.5691065192222595,0.38506659865379333,0.5363052487373352,1120.0
False,0.47515758872032166,0.44539445638656616,0.3513827621936798,0.598277747631073,0.5078251361846924,0.6185320615768433,1160.0
False,0.4033699631690979,0.4485630691051483,0.38502275943756104,0.6050502061843872,0.49020299315452576,0.6099161505699158,1200.0
False,0.3677283525466919,0.4486408233642578,0.4601970911026001,0.6793677806854248,0.5756881833076477,0.6298543214797974,1240.0
False,0.36199694871902466,0.4352671205997467,0.549538254737854,0.6448381543159485,0.6001173257827759,0.637313961982727,1280.0
