missing_data,right_wrist_y_pos,left_wrist_y_pos,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos
False,0.5238587856292725,0.4734904766082763,0.5996588468551636,0.6381783485412598,0.5933164954185486,0.6323467493057251
False,0.5238693952560425,0.4851537048816681,0.5340481996536255,0.6013413071632385,0.5384126305580139,0.5917324423789978
False,0.5238959789276123,0.490142673254013,0.5394613742828369,0.6275796294212341,0.5304025411605835,0.6219466924667358
False,0.5283106565475464,0.5036917924880981,0.5339595079421997,0.6555647850036621,0.5353171825408936,0.6436444520950317
False,0.5310604572296143,0.502251148223877,0.4724354445934295,0.5674344301223755,0.4791862964630127,0.5684676766395569
False,0.5308167338371277,0.5025765895843506,0.46879643201828,0.5542576909065247,0.4650704860687256,0.5450888872146606
False,0.5281772017478943,0.491663247346878,0.386637806892395,0.5828446745872498,0.3960927128791809,0.5752114653587341
False,0.5176668763160706,0.4608658254146576,0.3715656995773315,0.5929564237594604,0.387668639421463,0.5738978981971741
False,0.5186477899551392,0.4480745196342468,0.3555354475975036,0.5966121554374695,0.3990026414394378,0.5615358352661133
False,0.5213172435760498,0.4705285131931305,0.3222073018550873,0.6531794667243958,0.3580869436264038,0.6147372126579285
False,0.5222374796867371,0.4942188262939453,0.3009519577026367,0.6374287009239197,0.3607661426067352,0.5981503129005432
False,0.5225262641906738,0.5083537101745605,0.2752847373485565,0.6375274658203125,0.3414096534252167,0.6016337275505066
False,0.5247969627380371,0.5146405696868896,0.2782015204429626,0.647242546081543,0.3595845401287079,0.597815215587616
False,0.5265420079231262,0.5155775547027588,0.2729624807834625,0.6406939625740051,0.3788265287876129,0.5600504875183105
False,0.5507609248161316,0.5216832160949707,0.2824941873550415,0.6671912670135498,0.4414055943489074,0.5501015186309814
False,0.5773999094963074,0.518901526927948,0.2660304605960846,0.6929287314414978,0.432675689458847,0.5564437508583069
False,0.5629997253417969,0.5186087489128113,0.283110111951828,0.6868639588356018,0.3455631136894226,0.6167514324188232
False,0.5594692230224609,0.5177532434463501,0.343856006860733,0.6760385632514954,0.3814123868942261,0.6415631175041199
True,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
True,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
True,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
True,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
True,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
False,0.4324552118778229,0.4917826950550079,0.6242485046386719,0.559949517250061,0.5818002223968506,0.6279625296592712
False,0.4449579119682312,0.4899203777313232,0.642923891544342,0.559951663017273,0.6038841605186462,0.6071556210517883
False,0.4775165021419525,0.4802694916725158,0.6498196125030518,0.5980496406555176,0.6365326642990112,0.600051999092102
False,0.4897845089435577,0.4717309474945068,0.6761692762374878,0.5851172208786011,0.6519531011581421,0.5867985486984253
False,0.5114546418190002,0.4751630425453186,0.6925403475761414,0.5816103219985962,0.6480534076690674,0.5903372168540955
False,0.5150091648101807,0.4787566661834717,0.6853424310684204,0.6063642501831055,0.6759156584739685,0.5968310832977295
False,0.5213146805763245,0.4905074536800384,0.6712567806243896,0.6016958355903625,0.6516510248184204,0.598359227180481
False,0.522602915763855,0.4932913184165954,0.6371702551841736,0.5969520211219788,0.6401451826095581,0.5888622403144836
False,0.523614227771759,0.5035088658332825,0.6230794191360474,0.6067275404930115,0.608199954032898,0.6040093302726746
False,0.5246568322181702,0.5016111731529236,0.5541792511940002,0.6251036524772644,0.5513038635253906,0.6096490025520325
False,0.5314138531684875,0.5014562606811523,0.5222381353378296,0.576806366443634,0.5169467329978943,0.5613906383514404
False,0.5288261771202087,0.5018147230148315,0.5266448855400085,0.5916904807090759,0.5248705148696899,0.5769446492195129
False,0.5350112915039062,0.5008525252342224,0.5036116242408752,0.6031716465950012,0.5028203129768372,0.5803324580192566
False,0.5420010685920715,0.5003126859664917,0.4924996495246887,0.6001474857330322,0.4917466640472412,0.5841654539108276
False,0.5385252833366394,0.4453481137752533,0.445284366607666,0.5795453190803528,0.4577964842319488,0.5704668760299683
False,0.4712277948856354,0.4130690097808838,0.3775381743907928,0.589087963104248,0.4550078809261322,0.553352415561676
False,0.4921998083591461,0.4453232586383819,0.3517144918441772,0.6154849529266357,0.4451634287834167,0.563973069190979
False,0.523474931716919,0.4733911156654358,0.3206443786621094,0.6278076767921448,0.445592850446701,0.5521858930587769
False,0.5233761668205261,0.4977112412452698,0.3529389798641205,0.6178871989250183,0.35739466547966,0.5906168818473816
True,0.5314377546310425,0.4967193007469177,0.2692390084266662,0.6895061731338501,0.2818202972412109,0.6662053465843201
False,0.5314377546310425,0.4967193007469177,0.2692390084266662,0.6895061731338501,0.2818202972412109,0.6662053465843201
False,0.5317342281341553,0.5009592771530151,0.2693818807601928,0.6898183226585388,0.2817113101482391,0.6666611433029175
False,0.5296545028686523,0.5062127113342285,0.2666723132133484,0.699402928352356,0.2779912054538727,0.6820148229598999
False,0.5275681614875793,0.5066168904304504,0.26027911901474,0.6983773112297058,0.2703060507774353,0.6863345503807068
False,0.5273457765579224,0.5076261758804321,0.25949227809906,0.7011868357658386,0.2663792669773102,0.6849398612976074
False,0.5260939598083496,0.5074328780174255,0.2599258124828338,0.6994401216506958,0.2662900388240814,0.6839747428894043
False,0.5183676481246948,0.5071036219596863,0.3152053356170654,0.6917099952697754,0.3096322119235992,0.6590238213539124
False,0.5114865303039551,0.5131775140762329,0.3507407903671264,0.655549168586731,0.3794007301330566,0.5974429249763489
False,0.4935023784637451,0.5245090126991272,0.3851437866687774,0.6409746408462524,0.4366801977157593,0.6117351055145264
False,0.4614284038543701,0.484206885099411,0.4285358786582947,0.6316701173782349,0.4488235414028168,0.6205949783325195
False,0.441760778427124,0.4511374831199646,0.5349441766738892,0.6023058891296387,0.5453699827194214,0.6007450222969055
False,0.4276773035526275,0.4328917562961578,0.5506648421287537,0.6037980318069458,0.5683265924453735,0.6045724153518677
False,0.4517276287078857,0.45431849360466,0.584788978099823,0.5919435024261475,0.5862968564033508,0.5908797383308411
False,0.4556648731231689,0.4627064168453216,0.5954419374465942,0.5800259709358215,0.590514600276947,0.5781834721565247
False,0.4822615087032318,0.4640739858150482,0.5936697125434875,0.5747808218002319,0.581765353679657,0.5711344480514526
False,0.5200223922729492,0.4773394763469696,0.5948524475097656,0.5729074478149414,0.593156635761261,0.5642649531364441
False,0.526689887046814,0.466939777135849,0.5519605278968811,0.5448980927467346,0.5427600741386414,0.5338116884231567
False,0.5323120951652527,0.4602088034152984,0.5035351514816284,0.5364487767219543,0.4931633472442627,0.5329539775848389
False,0.5289351344108582,0.3332951068878174,0.5175378322601318,0.5545456409454346,0.5188024640083313,0.5475228428840637
False,0.5285432934761047,0.4522436559200287,0.5644022226333618,0.5838098526000977,0.5611348152160645,0.5716361999511719
False,0.5288379192352295,0.4884943664073944,0.6108959913253784,0.6017662882804871,0.5927571058273315,0.5790791511535645
False,0.5312063694000244,0.4982262551784515,0.5727322697639465,0.5630423426628113,0.5207708477973938,0.5609881281852722
False,0.5294510126113892,0.4880421161651611,0.4624848067760467,0.5380349159240723,0.4614719748497009,0.5401310920715332
False,0.5323618650436401,0.4958483874797821,0.4834133386611938,0.5539832711219788,0.4791029989719391,0.5457579493522644
False,0.5350558161735535,0.4959777593612671,0.4778186082839966,0.5844942927360535,0.4817460775375366,0.582404613494873
False,0.5481709241867065,0.4966822266578674,0.4684971570968628,0.5847572684288025,0.4741418063640594,0.5795958638191223
False,0.5497786402702332,0.5034554600715637,0.4472592175006866,0.5891870260238647,0.4579569101333618,0.5784920454025269
False,0.5385510325431824,0.5051041841506958,0.4086220860481262,0.6446643471717834,0.4534511864185333,0.6445578336715698
False,0.5378143191337585,0.5008166432380676,0.3548997640609741,0.6518726944923401,0.3873966932296753,0.6368775367736816
False,0.5374991297721863,0.5111307501792908,0.3395769596099853,0.6601208448410034,0.3595540821552276,0.639335572719574
False,0.5346578359603882,0.508877694606781,0.3135648071765899,0.6680655479431152,0.3236854672431946,0.6562713980674744
False,0.5289761424064636,0.5079501867294312,0.2902603149414062,0.6683085560798645,0.289402574300766,0.6540625691413879
False,0.5239977240562439,0.5061067938804626,0.2651284337043762,0.670394778251648,0.2635438144207001,0.6543160676956177
False,0.5214945673942566,0.4970886707305908,0.2567313015460968,0.6721067428588867,0.3210528492927551,0.6546242237091064
False,0.5211111903190613,0.4978612661361694,0.2465753704309463,0.6842868328094482,0.3216147720813751,0.6473431587219238
False,0.5197567939758301,0.5010969042778015,0.2469677776098251,0.6929384469985962,0.2895697653293609,0.6903729438781738
False,0.5182662606239319,0.5050771832466125,0.2749954164028168,0.709678590297699,0.2766421139240265,0.6886860132217407
False,0.5184746980667114,0.4953011572360992,0.2928747832775116,0.7141439318656921,0.3126038014888763,0.660490870475769
False,0.5149123072624207,0.4933237731456756,0.3541135787963867,0.6416453719139099,0.5085539221763611,0.6283907294273376
False,0.4996896982192993,0.4936630725860595,0.3822427690029144,0.6250724196434021,0.4648719131946563,0.6032792329788208
False,0.4637255072593689,0.4880053699016571,0.4812072217464447,0.5965388417243958,0.5045291185379028,0.5846617221832275
False,0.443684846162796,0.4594034552574157,0.4779582321643829,0.6148706674575806,0.5259682536125183,0.5978569388389587
False,0.4244715869426727,0.4457398056983948,0.5686612129211426,0.6064751744270325,0.5689364075660706,0.6054272055625916
True,0.5747382044792175,0.536910355091095,0.4822606444358825,0.3160353302955627,0.4854269027709961,0.3187506794929504
False,0.5747382044792175,0.536910355091095,0.4822606444358825,0.3160353302955627,0.4854269027709961,0.3187506794929504
True,0.4946266710758209,0.4891983270645141,0.6725983023643494,0.623304009437561,0.6379125714302063,0.6130821704864502
False,0.4946266710758209,0.4891983270645141,0.6725983023643494,0.623304009437561,0.6379125714302063,0.6130821704864502
False,0.5037400126457214,0.4800150692462921,0.6800521612167358,0.6228702068328857,0.6576775908470154,0.6149147748947144
False,0.5166301727294922,0.483822226524353,0.6789449453353882,0.6278293132781982,0.6616358160972595,0.6199124455451965
False,0.5206522345542908,0.4912342429161072,0.6601446866989136,0.6275699138641357,0.6569849848747253,0.6195952296257019
False,0.5242205858230591,0.4937473833560943,0.6329671144485474,0.616427481174469,0.6283820271492004,0.6099474430084229
False,0.5254572629928589,0.5011073350906372,0.6054413318634033,0.6088631749153137,0.5904756784439087,0.6099873781204224
False,0.5237269997596741,0.4839159250259399,0.5875188112258911,0.5979969501495361,0.5747993588447571,0.6036181449890137
False,0.525098979473114,0.4895386099815368,0.5579067468643188,0.5886149406433105,0.5569201111793518,0.5987151265144348
False,0.5243608355522156,0.4947767257690429,0.5036986470222473,0.5857411623001099,0.5038549304008484,0.5860068798065186
False,0.5292456150054932,0.4947696924209595,0.5029569864273071,0.5940728187561035,0.5021684169769287,0.5866249799728394
False,0.5320144295692444,0.4913132488727569,0.4651936888694763,0.5855755805969238,0.4693401455879211,0.5736308097839355
False,0.5304096937179565,0.495497465133667,0.4716872274875641,0.6176445484161377,0.4791075587272644,0.5964030027389526
False,0.5301827192306519,0.4889240264892578,0.4051327407360077,0.6168861985206604,0.4679819345474243,0.5887858867645264
False,0.5292754173278809,0.4939396679401397,0.3613254129886627,0.6220213174819946,0.4747422933578491,0.5760451555252075
False,0.5288171768188477,0.4860769808292389,0.33199143409729,0.6448505520820618,0.4549918472766876,0.5672524571418762
False,0.5282899141311646,0.5112946629524231,0.3243480026721954,0.6401195526123047,0.4541245996952057,0.5702694654464722
False,0.5259630680084229,0.5110952854156494,0.405262291431427,0.5841044783592224,0.4622992873191833,0.5631798505783081
False,0.5252147912979126,0.510081946849823,0.4468188881874084,0.573170006275177,0.4719866514205932,0.5510238409042358
False,0.525169312953949,0.516106903553009,0.3163014352321625,0.5871352553367615,0.4494422972202301,0.5970265865325928
False,0.5233283638954163,0.5145089030265808,0.3878962993621826,0.6256459951400757,0.4376273155212402,0.6113759279251099
False,0.522275447845459,0.5154805779457092,0.345241367816925,0.6235136985778809,0.3777940571308136,0.6225403547286987
False,0.5116443037986755,0.5210632681846619,0.3164756894111633,0.6183476448059082,0.3193879425525665,0.6331073045730591
False,0.4845466017723083,0.5236444473266602,0.3449250757694244,0.6113035082817078,0.3669344782829284,0.6232327222824097
True,0.4419777691364288,0.4709812700748443,0.4884979128837585,0.597521185874939,0.4731566309928894,0.5984122157096863
False,0.4419777691364288,0.4709812700748443,0.4884979128837585,0.597521185874939,0.4731566309928894,0.5984122157096863
False,0.4333935379981994,0.4498398602008819,0.5066682696342468,0.5747126936912537,0.5247131586074829,0.5888245105743408
False,0.4319894015789032,0.4551425278186798,0.5624565482139587,0.5968456864356995,0.5564122796058655,0.5975281000137329
False,0.432457834482193,0.4534575939178467,0.5740576386451721,0.5950018763542175,0.5711837410926819,0.5945216417312622
False,0.4513082504272461,0.4614094793796539,0.5677092671394348,0.591245710849762,0.5751053094863892,0.581843376159668
False,0.4703442752361297,0.481728047132492,0.5784401893615723,0.5846459269523621,0.5719082951545715,0.5807952284812927
False,0.5118862986564636,0.4849048852920532,0.5567992329597473,0.5857990980148315,0.5479128956794739,0.5813952684402466
False,0.52147376537323,0.4149279296398163,0.4758384823799133,0.5024735331535339,0.483505517244339,0.4815486669540405
False,0.5255575180053711,0.3937976062297821,0.4815113246440887,0.5450587868690491,0.4790396988391876,0.5361100435256958
False,0.5247763395309448,0.4581094086170196,0.502610445022583,0.4961266219615936,0.4988742470741272,0.4919192492961883
False,0.5267400145530701,0.467582643032074,0.4854395985603332,0.5134091377258301,0.475829154253006,0.5008116364479065
False,0.5269759297370911,0.465132474899292,0.5315578579902649,0.5699494481086731,0.5273268222808838,0.5485653281211853
False,0.5238229632377625,0.4733807146549225,0.5617188215255737,0.6017414927482605,0.5579348206520081,0.5917302370071411
False,0.5203511714935303,0.4814651012420654,0.5509102940559387,0.5897361636161804,0.5377693176269531,0.5858907699584961
False,0.5249713659286499,0.4761223196983337,0.5080133676528931,0.5833016633987427,0.5146408677101135,0.5773199200630188
False,0.513489842414856,0.4785355031490326,0.4688458144664764,0.5810638070106506,0.4809949100017547,0.5631270408630371
False,0.5159177184104919,0.393198162317276,0.4535590708255768,0.5625576376914978,0.4712437987327575,0.5503520965576172
False,0.5246149897575378,0.429282009601593,0.3971998989582062,0.5643178224563599,0.476508229970932,0.5266208052635193
False,0.5222779512405396,0.3365086913108825,0.4484897255897522,0.5383555889129639,0.4786304235458374,0.5182834267616272
False,0.5111488699913025,0.3470571935176849,0.4662819802761078,0.5494696497917175,0.4686725437641144,0.5314755439758301
True,0.5143333673477173,0.5321245193481445,0.2858064174652099,0.6300446391105652,0.2934965491294861,0.6234028339385986
False,0.5143333673477173,0.5321245193481445,0.2858064174652099,0.6300446391105652,0.2934965491294861,0.6234028339385986
False,0.5143014192581177,0.5331910252571106,0.2670852839946747,0.6221173405647278,0.2670813500881195,0.6170452833175659
False,0.5187908411026001,0.5341179370880127,0.2464265376329422,0.6227655410766602,0.244834691286087,0.6175888180732727
False,0.5228273868560791,0.5324029922485352,0.2382771074771881,0.6118795871734619,0.2466512769460678,0.6215832233428955
False,0.5231240391731262,0.533484160900116,0.2314264178276062,0.557607889175415,0.2584899067878723,0.6396447420120239
False,0.52489173412323,0.533444881439209,0.2433365881443023,0.5400408506393433,0.2903520464897156,0.641560971736908
False,0.5214713215827942,0.5348089933395386,0.2672009170055389,0.5290997624397278,0.302311897277832,0.6129183173179626
False,0.4995107650756836,0.5344195365905762,0.319769412279129,0.5404832363128662,0.3636747598648071,0.6141879558563232
False,0.4838444292545318,0.534225344657898,0.3639563620090484,0.5264464616775513,0.3867600262165069,0.6216900944709778
False,0.4520056545734405,0.5028464794158936,0.4958556592464447,0.5465863943099976,0.5301184058189392,0.6008744239807129
False,0.4328565001487732,0.4880327582359314,0.5291388630867004,0.5961770415306091,0.5551198124885559,0.6012086868286133
False,0.4415214955806732,0.4938786029815674,0.5708625316619873,0.6168729066848755,0.578623354434967,0.6043960452079773
False,0.4461595416069031,0.4762306213378906,0.6145851612091064,0.6079850196838379,0.6133414506912231,0.6068624258041382
False,0.456970751285553,0.4798933267593384,0.6373334527015686,0.6157079339027405,0.6242125630378723,0.6085118651390076
False,0.4996931850910187,0.4867439270019531,0.6350172162055969,0.6080554127693176,0.6146790385246277,0.5921993851661682
False,0.5222563743591309,0.4763790369033813,0.5514576435089111,0.5486257076263428,0.5484720468521118,0.5439609885215759
False,0.5254138112068176,0.4743675589561462,0.558438241481781,0.5497258901596069,0.5478199124336243,0.5446051955223083
False,0.5293976664543152,0.4369959235191345,0.5415859818458557,0.5080155730247498,0.5120051503181458,0.4944222867488861
False,0.529771089553833,0.4229097962379455,0.4982441067695617,0.4938932061195373,0.4774538576602936,0.4824907779693603
False,0.5292198061943054,0.3719905018806457,0.4967806041240692,0.4513357579708099,0.4972755908966064,0.439965158700943
False,0.5287826657295227,0.4210401177406311,0.5134949088096619,0.4834984242916107,0.498003751039505,0.5048575401306152
False,0.5282145738601685,0.4325952529907226,0.5532518029212952,0.5325403213500977,0.5564562678337097,0.5301989316940308
False,0.5312884449958801,0.4770087301731109,0.5572720766067505,0.543250560760498,0.5651108622550964,0.544646143913269
False,0.5306934118270874,0.4861672818660736,0.5618846416473389,0.5673416256904602,0.5644901990890503,0.5645155906677246
False,0.5316880345344543,0.497217983007431,0.5051641464233398,0.5797479748725891,0.4900999069213867,0.5703245997428894
False,0.5300751328468323,0.5107318758964539,0.489325612783432,0.5874769687652588,0.4856806993484497,0.5755836963653564
False,0.530890941619873,0.4947806894779205,0.4686747193336487,0.5735505223274231,0.4845423996448517,0.5550445318222046
False,0.5299860835075378,0.4710234701633453,0.450631707906723,0.5680862665176392,0.466949313879013,0.5563043355941772
True,0.5363202095031738,0.5268557667732239,0.3869746327400207,0.6038368940353394,0.403010606765747,0.5930283665657043
False,0.5363202095031738,0.5268557667732239,0.3869746327400207,0.6038368940353394,0.403010606765747,0.5930283665657043
False,0.5311493873596191,0.5268636345863342,0.3582038581371307,0.6293939352035522,0.3909496068954468,0.5957332253456116
False,0.5283030271530151,0.5277255773544312,0.3404967486858368,0.6344647407531738,0.3465784192085266,0.6266205906867981
False,0.5274038314819336,0.5281326770782471,0.3159696757793426,0.6294033527374268,0.3243211805820465,0.6326550245285034
False,0.5269721150398254,0.5287270545959473,0.2994564175605774,0.6350447535514832,0.3099299371242523,0.635582447052002
False,0.5276431441307068,0.5327389240264893,0.2859849631786346,0.6224377751350403,0.2949762344360351,0.6294836401939392
False,0.5279192328453064,0.5326992869377136,0.2747901678085327,0.6179765462875366,0.2798237800598144,0.6261204481124878
False,0.5274140238761902,0.5324427485466003,0.2642388045787811,0.6031519770622253,0.2779879868030548,0.6230133771896362
False,0.5239335894584656,0.5321086049079895,0.2689244151115417,0.595866858959198,0.2918102145195007,0.6212151646614075
False,0.5198356509208679,0.5320550799369812,0.2789852917194366,0.5902402400970459,0.3050497472286224,0.618064284324646
False,0.5142622590065002,0.5313037633895874,0.2945392727851867,0.5916718244552612,0.3373655080795288,0.6246294975280762
False,0.5110810399055481,0.5316522121429443,0.3257617652416229,0.5850508213043213,0.3700666427612304,0.6231265664100647
False,0.4850182831287384,0.5321707725524902,0.3548751473426819,0.5877507328987122,0.366503894329071,0.6404127478599548
False,0.4722102880477905,0.5227652788162231,0.4093264639377594,0.6146422028541565,0.5299069881439209,0.6360896825790405
False,0.4576657116413116,0.5126771330833435,0.5081056356430054,0.6121587157249451,0.524343729019165,0.5958300828933716
False,0.4498545229434967,0.4869506955146789,0.5532087683677673,0.6033229827880859,0.5561410784721375,0.6019494533538818
False,0.4393969476222992,0.4724022150039673,0.5671530365943909,0.6150014400482178,0.5683727264404297,0.6114266514778137
False,0.4326647818088531,0.450691282749176,0.6015347838401794,0.6455361247062683,0.5997758507728577,0.6468982696533203
False,0.4343285262584686,0.4677650332450866,0.6228136420249939,0.6576672196388245,0.6208270788192749,0.6584362983703613
False,0.4472978115081787,0.4776574075222015,0.6315882802009583,0.6567060947418213,0.6293676495552063,0.6597223877906799
False,0.4550670087337494,0.4817256927490234,0.6530560851097107,0.6598931550979614,0.6470453143119812,0.6642279028892517
False,0.4828986525535583,0.4872162640094757,0.6581955552101135,0.6518027186393738,0.6485167145729065,0.655717670917511
False,0.5103256106376648,0.4925546050071716,0.6754482388496399,0.6618221998214722,0.6653804183006287,0.6528531312942505
False,0.5287896394729614,0.5043866038322449,0.6796390414237976,0.6498748064041138,0.6621459722518921,0.6150544285774231
False,0.5284428000450134,0.5056516528129578,0.6915608048439026,0.6536432504653931,0.6720383763313293,0.6214871406555176
False,0.5312355160713196,0.5094084739685059,0.7096233367919922,0.6571758985519409,0.6784766912460327,0.6092712879180908
False,0.5299650430679321,0.5111241936683655,0.7210237979888916,0.6542905569076538,0.6850959062576294,0.6133570075035095
False,0.5307157635688782,0.5096800923347473,0.7252117395401001,0.658667266368866,0.6556376218795776,0.6144325733184814
False,0.5300354361534119,0.508953332901001,0.7143882513046265,0.6728590130805969,0.6824523210525513,0.6282328367233276
False,0.5266183614730835,0.508440375328064,0.7223437428474426,0.6774096488952637,0.60276198387146,0.6072417497634888
False,0.5238461494445801,0.506544828414917,0.7129612565040588,0.6748131513595581,0.6116799712181091,0.6086268424987793
False,0.5228439569473267,0.5064713954925537,0.7134681344032288,0.6746777296066284,0.6918082237243652,0.6341191530227661
False,0.4840558469295501,0.5171358585357666,0.2220262885093689,0.7118737697601318,0.262160986661911,0.7142103910446167
False,0.48294198513031,0.5153575539588928,0.2311858087778091,0.7118548154830933,0.2615080773830414,0.711336612701416
False,0.4826987087726593,0.5113848447799683,0.2284491211175918,0.7000942826271057,0.2589824795722961,0.7113837599754333
False,0.4851917624473572,0.5084242820739746,0.2277235388755798,0.7004830241203308,0.2579421401023865,0.7107712626457214
False,0.4851648807525635,0.5038630962371826,0.2229738086462021,0.695041298866272,0.2548210024833679,0.7090537548065186
False,0.4851365685462951,0.5046689510345459,0.2143692076206207,0.6804905533790588,0.2536425292491913,0.7078366875648499
False,0.4943910837173462,0.5028120875358582,0.2491955310106277,0.6841127872467041,0.1952469944953918,0.6327314972877502
False,0.4988671243190765,0.4993412494659424,0.2476499378681183,0.6880530714988708,0.1857687979936599,0.6104905009269714
False,0.497383177280426,0.5003920793533325,0.1863802224397659,0.6353715062141418,0.2079997658729553,0.6172329783439636
False,0.4981031417846679,0.5008670687675476,0.1633768677711486,0.611977756023407,0.21348437666893,0.662979245185852
False,0.4835100769996643,0.5032564997673035,0.1487167924642563,0.5914816856384277,0.2236894518136978,0.6945526599884033
False,0.4837594628334045,0.5022411942481995,0.1576638668775558,0.5892488360404968,0.2372092753648758,0.708246648311615
False,0.4839286804199219,0.5043650269508362,0.161392480134964,0.6147177815437317,0.2567004859447479,0.7055657505989075
False,0.4853889048099518,0.4952859878540039,0.2209760844707489,0.6252842545509338,0.2741071283817291,0.6823822259902954
False,0.4843697249889374,0.5026788711547852,0.2623933255672455,0.6300192475318909,0.3090025186538696,0.6660422086715698
False,0.489594042301178,0.5214899182319641,0.3783729374408722,0.61924147605896,0.4465934336185455,0.6049838066101074
False,0.4894862473011017,0.5285946130752563,0.3640610575675964,0.6241811513900757,0.3716802895069122,0.6211423873901367
False,0.4765463471412658,0.5080016255378723,0.4591104686260223,0.6615270972251892,0.4264549911022186,0.6316885352134705
True,0.4261219501495361,0.4332961142063141,0.6101529002189636,0.6170677542686462,0.6007771492004395,0.603089451789856
False,0.4261219501495361,0.4332961142063141,0.6101529002189636,0.6170677542686462,0.6007771492004395,0.603089451789856
False,0.4357984662055969,0.4480578899383545,0.6745933294296265,0.6163265109062195,0.6532861590385437,0.6087086796760559
False,0.4621838927268982,0.446887731552124,0.6982020735740662,0.6182648539543152,0.6824512481689453,0.6163668036460876
False,0.4906449615955353,0.4661584198474884,0.7124172449111938,0.6224319338798523,0.7154459357261658,0.6110802888870239
False,0.5096995234489441,0.47214075922966,0.7257200479507446,0.623494029045105,0.727826714515686,0.5921925902366638
False,0.5076414346694946,0.4659881591796875,0.7311452627182007,0.6256377100944519,0.7312926650047302,0.5772666335105896
False,0.5123907923698425,0.4644469618797302,0.730675995349884,0.610811710357666,0.7149432897567749,0.5667632818222046
False,0.5121344327926636,0.4640980660915375,0.7082815766334534,0.5733494758605957,0.6870371699333191,0.5647900104522705
False,0.5120750665664673,0.4701375365257263,0.6102592945098877,0.5424167513847351,0.6274996995925903,0.5320466160774231
False,0.5179130434989929,0.4501709640026092,0.6140971183776855,0.5638806223869324,0.6074038147926331,0.5465145707130432
False,0.5192962884902954,0.4453364014625549,0.5422587990760803,0.4952951967716217,0.5493817925453186,0.4938793182373047
False,0.5129051208496094,0.4519872069358825,0.5225270390510559,0.5072300434112549,0.5264478325843811,0.493760347366333
False,0.510970413684845,0.4552111029624939,0.5017569661140442,0.4946325421333313,0.5062758326530457,0.4804851114749908
False,0.5143643021583557,0.4189324676990509,0.4775958359241485,0.5410313010215759,0.4842023849487304,0.5029522776603699
