missing_data,right_wrist_y_pos,left_wrist_y_pos,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,timestamp
False,0.4950989782810211,0.5134455561637878,0.29000282287597656,0.6898458003997803,0.32345762848854065,0.7041674852371216,0.0
False,0.49467208981513977,0.5132672786712646,0.27791935205459595,0.6802010536193848,0.3235681653022766,0.7039064764976501,33.35779571685902
False,0.4925769567489624,0.50839763879776,0.31754085421562195,0.6932639479637146,0.2811901867389679,0.6684085130691528,66.71559143371805
False,0.4907321035861969,0.5051248669624329,0.30860620737075806,0.6981951594352722,0.2686644196510315,0.6561071872711182,100.07338715057708
False,0.4896351993083954,0.5013171434402466,0.3062729239463806,0.6830286979675293,0.2249593585729599,0.6109241843223572,133.4311828674361
False,0.49091771245002747,0.4958590567111969,0.22095079720020294,0.6278217434883118,0.2634603977203369,0.6235194802284241,166.78897858429514
False,0.4889390170574188,0.4953891336917877,0.20734235644340515,0.6284496784210205,0.26216116547584534,0.6490207314491272,200.14677430115415
False,0.4875340163707733,0.49103209376335144,0.21481236815452576,0.6412350535392761,0.2539418935775757,0.6667787432670593,233.5045700180132
False,0.48509156703948975,0.4954627454280853,0.21471674740314484,0.645804226398468,0.25995782017707825,0.678138256072998,266.8623657348722
False,0.486579030752182,0.5018721222877502,0.22314628958702087,0.6653229594230652,0.2592495083808899,0.6782187223434448,300.22016145173126
False,0.4878399670124054,0.514340877532959,0.22470146417617798,0.6617367267608643,0.2818221151828766,0.6779552698135376,333.5779571685903
False,0.48893293738365173,0.5179162621498108,0.2899487018585205,0.6252394914627075,0.33078259229660034,0.63872891664505,366.9357528854493
False,0.4897652566432953,0.5247967839241028,0.3713212311267853,0.6249939799308777,0.4260769188404083,0.6024622917175293,400.2935486023083
False,0.4860040545463562,0.5230639576911926,0.3829598128795624,0.6192126274108887,0.45340389013290405,0.6310631632804871,433.6513443191674
False,0.4478209912776947,0.4528748095035553,0.512133002281189,0.6645007133483887,0.4802166223526001,0.6389902830123901,467.0091400360264
True,,,,,,,500.36693575288535
False,0.4223578870296478,0.4139031767845154,0.6040260195732117,0.6128473281860352,0.6056569218635559,0.6273260116577148,533.7247314697444
