missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.941543459892273,0.5818463563919067,0.8814972043037415,0.6400980353355408,0.9025089740753174,0.05200868472456932,False
False,0.9513179659843445,0.5885494947433472,0.883592426776886,0.634239673614502,0.890855610370636,-0.028496280312538147,False
False,0.9340218901634216,0.5926149487495422,0.8770335912704468,0.6370816230773926,0.884106457233429,-0.00942674744874239,False
True,,,,,,,False
False,0.8713009357452393,0.6220018267631531,0.8709897994995117,0.6458967924118042,0.8419756293296814,0.017803817987442017,False
False,0.8209313154220581,0.6192082762718201,0.8709853887557983,0.6466459035873413,0.833627462387085,-0.04149826616048813,False
False,0.7895345091819763,0.608525276184082,0.8710422515869141,0.646673321723938,0.8190933465957642,0.03182187303900719,False
False,0.7654238939285278,0.5961427092552185,0.8701146245002747,0.6463299989700317,0.8172552585601807,0.035764411091804504,False
False,0.7313257455825806,0.5771417617797852,0.8696600198745728,0.6466625928878784,0.7915066480636597,0.013750690966844559,False
False,0.7141982316970825,0.562553346157074,0.8700610399246216,0.647034227848053,0.7810972332954407,0.05220640450716019,False
False,0.7162461876869202,0.5651097297668457,0.8705849051475525,0.6469225883483887,0.7703990340232849,0.06703194230794907,False
False,0.7029681205749512,0.5712677836418152,0.8705955743789673,0.6463717818260193,0.7583404183387756,0.07926414906978607,False
False,0.6947538256645203,0.5781044363975525,0.8717954754829407,0.646649956703186,0.7428752779960632,0.08018618822097778,False
False,0.6882511973381042,0.5862420201301575,0.8744489550590515,0.6451836228370667,0.7281975150108337,0.09609116613864899,False
False,0.6866033673286438,0.5944106578826904,0.8736595511436462,0.6437309980392456,0.6941579580307007,0.0963318794965744,False
False,0.6849002838134766,0.6004831194877625,0.8668127655982971,0.6433146595954895,0.6530759930610657,0.100772425532341,False
False,0.8559876680374146,0.6371461153030396,0.6938719153404236,0.6166656613349915,0.637825608253479,0.12185461074113846,False
False,0.7084383368492126,0.6276518702507019,0.8296403288841248,0.6292674541473389,0.6332391500473022,0.14447464048862457,False
False,0.7273716330528259,0.6529053449630737,0.8486985564231873,0.6296422481536865,0.6228042840957642,0.16215936839580536,False
False,0.6860884428024292,0.6264408230781555,0.8564205169677734,0.6327002048492432,0.6171006560325623,0.17700813710689545,False
False,0.6715326905250549,0.6193529963493347,0.8602812886238098,0.6358759999275208,0.6076493263244629,0.19783331453800201,False
False,0.662830650806427,0.6149986386299133,0.8612266182899475,0.6363595128059387,0.6008545160293579,0.21263079345226288,False
False,0.6601333022117615,0.6139780879020691,0.8594169020652771,0.6366065740585327,0.5953295230865479,0.224274680018425,False
False,0.6579177975654602,0.6138059496879578,0.8582037091255188,0.6370266675949097,0.5869641900062561,0.2325223982334137,False
False,0.6624489426612854,0.615223228931427,0.857622504234314,0.6373792290687561,0.580026388168335,0.23269745707511902,False
False,0.6720449328422546,0.6151871681213379,0.8533496260643005,0.6364843249320984,0.5775744318962097,0.2356574833393097,False
False,0.6777247786521912,0.6151827573776245,0.8474833965301514,0.6319128274917603,0.5724422931671143,0.23598116636276245,False
False,0.7920457124710083,0.6000727415084839,0.7791451215744019,0.6070582270622253,0.5661157965660095,0.23695027828216553,False
False,0.8283171653747559,0.6161276698112488,0.6967009902000427,0.6146382689476013,0.560674786567688,0.23000577092170715,False
False,0.7042703032493591,0.6157966256141663,0.7698307633399963,0.6182998418807983,0.5559333562850952,0.2293536514043808,False
False,0.7312315106391907,0.622032642364502,0.7639366984367371,0.6269432902336121,0.5592744946479797,0.23521357774734497,False
False,0.7949224710464478,0.6210163235664368,0.6870226263999939,0.6251469850540161,0.5505610108375549,0.23453274369239807,False
False,0.695248544216156,0.6154440641403198,0.7352973222732544,0.6244646906852722,0.5515479445457458,0.23145349323749542,False
False,0.6834327578544617,0.6154014468193054,0.7609342336654663,0.6247141361236572,0.548613429069519,0.22997090220451355,False
False,0.6904877424240112,0.6148344874382019,0.7553623914718628,0.624725341796875,0.5436043739318848,0.23125280439853668,False
False,0.7000195384025574,0.6140156984329224,0.727078378200531,0.6264357566833496,0.5454512238502502,0.2323712408542633,False
False,0.7036774158477783,0.61467444896698,0.720518946647644,0.6291443705558777,0.5452777147293091,0.233481764793396,False
False,0.7047869563102722,0.609277069568634,0.705471932888031,0.6304499506950378,0.543727695941925,0.23267364501953125,False
False,0.6968604326248169,0.6100651621818542,0.6961023211479187,0.6397976875305176,0.5428604483604431,0.23321549594402313,False
False,0.6887710690498352,0.627020001411438,0.6891119480133057,0.6497782468795776,0.5447344779968262,0.23547808825969696,False
False,0.6827865839004517,0.647223174571991,0.6839419007301331,0.6761956214904785,0.5456985235214233,0.23589567840099335,False
False,0.6831174492835999,0.6535239815711975,0.6788194179534912,0.6778877377510071,0.5409010648727417,0.23266437649726868,False
False,0.6840001940727234,0.6656985282897949,0.6776050925254822,0.6891180276870728,0.540226936340332,0.22934982180595398,False
False,0.6872830986976624,0.6578402519226074,0.67349773645401,0.6979295015335083,0.5370169281959534,0.2259932905435562,False
False,0.6879494786262512,0.6565584540367126,0.6728582382202148,0.7013834714889526,0.538003146648407,0.22927609086036682,False
False,0.6887407898902893,0.6739984154701233,0.6801782846450806,0.6954905390739441,0.5353735089302063,0.22983381152153015,False
False,0.7095962166786194,0.6660367250442505,0.6787025928497314,0.6997858881950378,0.5331977605819702,0.22912047803401947,False
True,,,,,,,False
True,,,,,,,False
False,0.7418999671936035,0.6121079921722412,0.6771309971809387,0.7068464159965515,0.5529460906982422,0.20843440294265747,False
True,,,,,,,False
False,0.7423244118690491,0.6270660161972046,0.6764301657676697,0.6962333917617798,0.5436803102493286,0.2324858009815216,False
False,0.7618246674537659,0.625938892364502,0.675234854221344,0.6988191604614258,0.542431116104126,0.22628752887248993,False
False,0.7642896771430969,0.6233327388763428,0.6748876571655273,0.7013474702835083,0.5424667000770569,0.21189537644386292,False
False,0.762691855430603,0.6214984059333801,0.6736061573028564,0.7013517022132874,0.5424761772155762,0.20998825132846832,False
False,0.7641164660453796,0.6216473579406738,0.673675537109375,0.701011598110199,0.5418217182159424,0.2075904905796051,False
False,0.7642066478729248,0.6208817958831787,0.6732752323150635,0.7001667618751526,0.5403991937637329,0.20746344327926636,False
False,0.7255081534385681,0.6303389072418213,0.6775124073028564,0.6960173845291138,0.5398720502853394,0.2202523797750473,False
True,,,,,,,False
False,0.7661653757095337,0.6207771301269531,0.676135778427124,0.6798468828201294,0.5341861248016357,0.23015764355659485,False
False,0.7682759165763855,0.6207578778266907,0.6754762530326843,0.681756317615509,0.5341688394546509,0.22605493664741516,False
False,0.7690554857254028,0.6206474304199219,0.6714826822280884,0.6867308020591736,0.536196231842041,0.22716470062732697,False
False,0.768974781036377,0.620679497718811,0.6676283478736877,0.6872889399528503,0.5379846692085266,0.2253895252943039,False
False,0.7359536290168762,0.6437240839004517,0.6756455302238464,0.6900712251663208,0.537812352180481,0.22378194332122803,False
False,0.6645082831382751,0.6899758577346802,0.76165771484375,0.6445592045783997,0.5376774072647095,0.22568923234939575,False
False,0.6550388932228088,0.702567994594574,0.7742055654525757,0.6401399970054626,0.5397710800170898,0.23032265901565552,False
True,,,,,,,False
True,,,,,,,False
False,0.7734508514404297,0.6155900955200195,0.656374990940094,0.7069299221038818,0.5536297559738159,0.23324888944625854,False
False,0.7745649814605713,0.6201914548873901,0.6572829484939575,0.7062046527862549,0.5561888813972473,0.23228338360786438,False
True,,,,,,,False
False,0.7713685631752014,0.6350854635238647,0.6617158651351929,0.7093624472618103,0.563977062702179,0.24665091931819916,False
False,0.7762085795402527,0.6223754286766052,0.6613434553146362,0.7104001641273499,0.567415177822113,0.21964173018932343,False
False,0.7779732346534729,0.6203780174255371,0.6598272919654846,0.7106983065605164,0.5689836144447327,0.21929457783699036,False
False,0.777338445186615,0.6192259192466736,0.6598232984542847,0.7110351920127869,0.5653733015060425,0.21893952786922455,False
False,0.7708279490470886,0.6188459992408752,0.6598700881004333,0.711111307144165,0.5563511848449707,0.21651151776313782,False
False,0.7709419131278992,0.6196826696395874,0.6596112847328186,0.711107611656189,0.542944073677063,0.2179034948348999,False
False,0.770754873752594,0.6256647109985352,0.6640447974205017,0.7023063898086548,0.5326502919197083,0.22574637830257416,False
False,0.7584601044654846,0.6255307793617249,0.6806628704071045,0.6883888840675354,0.5096992254257202,0.22200730443000793,False
