missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.566075325012207,0.6197810173034668,0.5999287366867065,0.6335333585739136,0.5747588872909546,0.4841250777244568,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.5793483853340149,0.5956258177757263,0.6161167621612549,0.6224954128265381,0.4840403199195862,0.4200046956539154,False
False,0.5851501226425171,0.6000632643699646,0.6167200207710266,0.6271377801895142,0.48531419038772583,0.42143434286117554,False
False,0.5848162770271301,0.6008904576301575,0.6151842474937439,0.6324816942214966,0.485098272562027,0.42591729760169983,False
False,0.5845068693161011,0.6050528287887573,0.6141220331192017,0.6367382407188416,0.48567521572113037,0.43389782309532166,False
False,0.5781413912773132,0.6062794923782349,0.614571213722229,0.6397698521614075,0.48566409945487976,0.43232256174087524,False
False,0.5712188482284546,0.5878779292106628,0.6148697733879089,0.6389380693435669,0.4823246896266937,0.43145376443862915,False
False,0.5657463669776917,0.5729353427886963,0.6140874624252319,0.6252528429031372,0.48327091336250305,0.4326063394546509,False
False,0.568280041217804,0.5671014785766602,0.613823413848877,0.6267096996307373,0.48159316182136536,0.43314602971076965,False
False,0.5699858665466309,0.5736270546913147,0.6138833165168762,0.6267334222793579,0.48155608773231506,0.43174442648887634,False
False,0.5844150185585022,0.6029367446899414,0.614833652973175,0.6289907693862915,0.4816543161869049,0.4300011694431305,False
False,0.5854198336601257,0.6032403111457825,0.6148255467414856,0.6294430494308472,0.48120391368865967,0.43019139766693115,False
False,0.5838108658790588,0.6016949415206909,0.615005373954773,0.635776162147522,0.4783746898174286,0.4316661059856415,False
False,0.5785356760025024,0.6007032990455627,0.6165276169776917,0.651617705821991,0.4788052439689636,0.43188512325286865,False
False,0.5741573572158813,0.5878011584281921,0.6177011728286743,0.6498376727104187,0.47796884179115295,0.4320879578590393,False
False,0.5661234259605408,0.5885542631149292,0.6195908784866333,0.6473814249038696,0.4784030616283417,0.432733952999115,False
False,0.5686287879943848,0.591201901435852,0.6220198273658752,0.646540641784668,0.4784591794013977,0.4326300323009491,False
False,0.555019199848175,0.5860658288002014,0.6232932209968567,0.6457123756408691,0.47841522097587585,0.4321421682834625,False
False,0.5241184234619141,0.5951911211013794,0.622640073299408,0.6422581672668457,0.47700393199920654,0.430843710899353,False
False,0.5168460607528687,0.6069568991661072,0.6221895217895508,0.6393612623214722,0.4763484597206116,0.4299170970916748,False
False,0.49469873309135437,0.6084950566291809,0.6218916773796082,0.6392884254455566,0.4696755111217499,0.43009376525878906,False
False,0.5102392435073853,0.5991135835647583,0.6212039589881897,0.6405880451202393,0.46458110213279724,0.42982804775238037,False
False,0.5569349527359009,0.5906805992126465,0.6211053729057312,0.6345185041427612,0.4651358425617218,0.4298226833343506,False
False,0.5660873055458069,0.591092586517334,0.6190562844276428,0.6221795082092285,0.462688148021698,0.4294406771659851,False
False,0.5885904431343079,0.6049732565879822,0.6197962164878845,0.624143123626709,0.46434518694877625,0.43192705512046814,False
False,0.5890660881996155,0.6083946228027344,0.619827151298523,0.6342949867248535,0.465423583984375,0.43456876277923584,False
False,0.5858553051948547,0.6067876815795898,0.6217484474182129,0.6372672319412231,0.46577098965644836,0.4356739819049835,False
False,0.4949176013469696,0.6262226104736328,0.6211314797401428,0.6223546266555786,0.46589264273643494,0.44182127714157104,False
False,0.4969709813594818,0.6323369741439819,0.6227534413337708,0.6235223412513733,0.4707563817501068,0.44960272312164307,False
False,0.5317434668540955,0.6260476112365723,0.6225917339324951,0.6248155832290649,0.4715416431427002,0.4559580087661743,False
False,0.5824962854385376,0.605742871761322,0.6188984513282776,0.6139301061630249,0.46815261244773865,0.4634226858615875,False
False,0.5791940689086914,0.5936161875724792,0.6311829090118408,0.584039568901062,0.4618990123271942,0.4716470241546631,False
False,0.5755904912948608,0.5970335006713867,0.6203204989433289,0.5946065187454224,0.46077361702919006,0.47660690546035767,False
False,0.6359590291976929,0.6504415273666382,0.6645082831382751,0.6816980242729187,0.4611288905143738,0.4818905293941498,True
False,0.6502541303634644,0.6695355176925659,0.674660325050354,0.6835296750068665,0.4460586607456207,0.4755825698375702,True
False,0.6714330315589905,0.6843281984329224,0.7041436433792114,0.6880994439125061,0.448492169380188,0.47429370880126953,True
False,0.6839410066604614,0.7112772464752197,0.7226194143295288,0.6846596598625183,0.4460911154747009,0.45421019196510315,True
False,0.6833485960960388,0.7082777619361877,0.7329511642456055,0.6860687732696533,0.4404437839984894,0.4220941662788391,True
False,0.6558471322059631,0.7252330780029297,0.7193712592124939,0.6887897849082947,0.44306573271751404,0.401876300573349,True
False,0.6452730298042297,0.7004008293151855,0.7006108164787292,0.704810619354248,0.4455890357494354,0.3981929421424866,True
False,0.6462158560752869,0.7182084321975708,0.6621615886688232,0.7271054983139038,0.4467422366142273,0.3897837698459625,True
False,0.5802683234214783,0.7514790296554565,0.6011157631874084,0.7342308163642883,0.4560856223106384,0.3654576241970062,True
False,0.5080311298370361,0.7454587817192078,0.5564120411872864,0.75984787940979,0.45641469955444336,0.3549971580505371,True
False,0.4271466135978699,0.7733516693115234,0.5596071481704712,0.8064190149307251,0.4677508473396301,0.33630767464637756,True
False,0.4149545431137085,0.7812623381614685,0.45850953459739685,0.8431705236434937,0.47639963030815125,0.34737950563430786,True
False,0.3384891748428345,0.75347501039505,0.4021339416503906,0.7966476678848267,0.4875790476799011,0.3438156545162201,True
False,0.3045821189880371,0.7638659477233887,0.3274382948875427,0.7750024199485779,0.5029457807540894,0.35317739844322205,True
False,0.30101728439331055,0.7712083458900452,0.3031149208545685,0.7727013826370239,0.5195167660713196,0.36980682611465454,True
False,0.2710684835910797,0.7314572334289551,0.27030280232429504,0.7070066928863525,0.5139739513397217,0.40895789861679077,True
False,0.27346187829971313,0.7320670485496521,0.36391085386276245,0.6662786602973938,0.5308536291122437,0.4074140787124634,True
False,0.31237688660621643,0.7291098237037659,0.40922483801841736,0.6897865533828735,0.532820999622345,0.39067554473876953,True
False,0.3356233239173889,0.7131885290145874,0.5526612997055054,0.6954889297485352,0.5478262901306152,0.39417579770088196,True
False,0.35857778787612915,0.688610851764679,0.5277674794197083,0.689544677734375,0.5310987234115601,0.426094114780426,True
False,0.350985050201416,0.7018296122550964,0.5381016135215759,0.6691367030143738,0.5282979607582092,0.43361085653305054,True
False,0.3332712650299072,0.7456347346305847,0.5179677605628967,0.7235281467437744,0.5241110920906067,0.3908330500125885,False
False,0.3290555477142334,0.7651939392089844,0.5288676023483276,0.720990777015686,0.5213819146156311,0.3917699158191681,False
False,0.32679131627082825,0.7714810371398926,0.5576441884040833,0.7476970553398132,0.5199249386787415,0.39387276768684387,False
False,0.3259436786174774,0.7732642292976379,0.5773128271102905,0.7558958530426025,0.5135579705238342,0.39686325192451477,False
False,0.32351452112197876,0.7772533893585205,0.5966573357582092,0.7605577707290649,0.509986162185669,0.4046645760536194,False
False,0.3228229880332947,0.7742584943771362,0.5696000456809998,0.723153293132782,0.5045309662818909,0.40445590019226074,False
False,0.32084906101226807,0.7732992768287659,0.5597517490386963,0.7235481142997742,0.5103174448013306,0.4077601134777069,False
False,0.32319000363349915,0.7714212536811829,0.5576316714286804,0.6504158973693848,0.5096901059150696,0.4080914556980133,False
False,0.3237038254737854,0.7700892090797424,0.5490410923957825,0.6689434051513672,0.5084457397460938,0.40978094935417175,False
False,0.3379051089286804,0.7599192261695862,0.5016291737556458,0.6633009910583496,0.5087547898292542,0.4165150821208954,False
False,0.3472662568092346,0.7527645230293274,0.475943922996521,0.6661521196365356,0.5120964646339417,0.41846996545791626,False
False,0.3735607862472534,0.730664849281311,0.4786333739757538,0.5859745740890503,0.5073500275611877,0.4171959459781647,False
False,0.3768816292285919,0.7265860438346863,0.49399352073669434,0.6281219720840454,0.5087479948997498,0.4199148714542389,False
False,0.38082006573677063,0.7234190702438354,0.5577768683433533,0.6367605924606323,0.5033961534500122,0.4195472300052643,False
False,0.38915586471557617,0.7059183716773987,0.48589086532592773,0.5740768909454346,0.5042082071304321,0.4242928922176361,False
False,0.4295590817928314,0.636931300163269,0.4769541025161743,0.5263778567314148,0.5086917281150818,0.43597912788391113,False
False,0.4392252564430237,0.5934185981750488,0.4778486490249634,0.5533161759376526,0.510009765625,0.43812698125839233,False
False,0.4467836916446686,0.5412556529045105,0.47596749663352966,0.5240974426269531,0.509829580783844,0.44041165709495544,False
False,0.44165369868278503,0.6109977960586548,0.4750688076019287,0.5615942478179932,0.5091952681541443,0.4480116665363312,False
