missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,circles_running
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.06293389201164246,0.16461321711540222,0.06210415065288544,0.41051021218299866,0.06503240764141083,0.40947142243385315,False
False,0.045219406485557556,0.01907952129840851,0.054449569433927536,0.014138408936560154,0.08436017483472824,0.4163162112236023,False
True,,,,,,,False
False,0.09451275318861008,0.04798820614814758,0.1193414032459259,0.6364291906356812,0.0934123694896698,0.4796186089515686,False
False,0.1275995671749115,0.4973256587982178,0.12447385489940643,0.5852510929107666,0.09475558251142502,0.44744953513145447,False
True,,,,,,,False
False,0.17716512084007263,0.7196304798126221,0.07744056731462479,0.5290013551712036,0.15450777113437653,0.06613871455192566,False
False,0.17379581928253174,0.7193728685379028,0.031393371522426605,0.5299646258354187,0.1558196246623993,0.033113714307546616,False
True,,,,,,,False
True,,,,,,,False
True,,,,,,,False
False,0.16668109595775604,0.718300461769104,0.06485633552074432,0.6332140564918518,0.15472540259361267,-0.026204915717244148,False
False,0.16783295571804047,0.7182404398918152,0.10873254388570786,0.6345116496086121,0.187553271651268,-0.043579328805208206,False
False,0.16847258806228638,0.7187378406524658,0.13980677723884583,0.655537486076355,0.20252683758735657,-0.04375802353024483,False
False,0.1719207465648651,0.718616783618927,0.17238712310791016,0.6847242116928101,0.2069828361272812,-0.04180918261408806,False
False,0.1778416484594345,0.7199414372444153,0.20873558521270752,0.6897571086883545,0.21823030710220337,-0.03614502027630806,False
False,0.17825281620025635,0.7203992605209351,0.26213541626930237,0.6853114366531372,0.23840785026550293,0.026330530643463135,False
False,0.17720209062099457,0.7219442129135132,0.29183706641197205,0.6826422810554504,0.26122474670410156,0.015984144061803818,False
False,0.17710281908512115,0.722965657711029,0.3036855161190033,0.6843749284744263,0.2721971273422241,0.05333312973380089,False
False,0.17663076519966125,0.7238847017288208,0.3157932162284851,0.690599262714386,0.27909499406814575,0.07257869839668274,False
False,0.17380473017692566,0.7241867184638977,0.32178443670272827,0.6912050843238831,0.3218965530395508,0.0440431609749794,False
False,0.17230236530303955,0.7207396626472473,0.31732791662216187,0.6933760046958923,0.3491099774837494,0.10110169649124146,False
False,0.15949630737304688,0.7130166888237,0.31702864170074463,0.7031248807907104,0.36976373195648193,0.11931842565536499,False
False,0.14574749767780304,0.7075434923171997,0.3182581067085266,0.7038305997848511,0.37947455048561096,0.1394992470741272,False
False,0.14611583948135376,0.7064628005027771,0.321008563041687,0.7020495533943176,0.38536760210990906,0.16685931384563446,False
False,0.14212016761302948,0.7043326497077942,0.32370465993881226,0.7064658403396606,0.3965173065662384,0.1841280609369278,False
False,0.14554262161254883,0.6945981383323669,0.3156764507293701,0.7060009837150574,0.40736424922943115,0.2157016545534134,False
False,0.14706234633922577,0.6858490109443665,0.31782782077789307,0.7142574191093445,0.41364923119544983,0.23577459156513214,False
False,0.16032876074314117,0.6796514987945557,0.3189525902271271,0.7148581743240356,0.4179801344871521,0.25136598944664,False
False,0.17893342673778534,0.6702269315719604,0.3236284852027893,0.7131863236427307,0.41805294156074524,0.2649678587913513,False
False,0.19419246912002563,0.6662362813949585,0.32324689626693726,0.7112294435501099,0.4187789261341095,0.27604347467422485,False
False,0.22317779064178467,0.665753960609436,0.324920117855072,0.7108757495880127,0.4207094609737396,0.29081010818481445,False
False,0.2375560998916626,0.6688125133514404,0.3251160979270935,0.7053216099739075,0.4227410554885864,0.2980506420135498,False
False,0.25860345363616943,0.6796616911888123,0.3221145570278168,0.6948545575141907,0.42354056239128113,0.3019237816333771,False
False,0.2671531140804291,0.6969203352928162,0.3236449658870697,0.6907643675804138,0.4232896864414215,0.3078446686267853,False
False,0.2832704782485962,0.6954911351203918,0.3228342831134796,0.69147789478302,0.4222642779350281,0.3117016553878784,False
False,0.2670925557613373,0.715429961681366,0.31628304719924927,0.6923828721046448,0.4201432168483734,0.3128221929073334,False
False,0.26275429129600525,0.7167399525642395,0.3167014718055725,0.6897576451301575,0.42099443078041077,0.3119449019432068,False
False,0.2629919946193695,0.6891366243362427,0.31893444061279297,0.6902050375938416,0.4214460253715515,0.31281566619873047,False
False,0.25562623143196106,0.699927568435669,0.334016889333725,0.6902810335159302,0.42245203256607056,0.3102944791316986,False
False,0.2575840353965759,0.6854028701782227,0.3409431576728821,0.6904341578483582,0.4247529208660126,0.30686086416244507,False
False,0.26020950078964233,0.6785502433776855,0.35795581340789795,0.6896770596504211,0.4272010922431946,0.30455270409584045,False
False,0.263649582862854,0.6719876527786255,0.37325549125671387,0.6874844431877136,0.426962673664093,0.30311721563339233,False
False,0.2667919099330902,0.6711236238479614,0.3826615512371063,0.6814504861831665,0.42798471450805664,0.3020889163017273,False
False,0.2687686085700989,0.6708430647850037,0.3896952271461487,0.6754146218299866,0.42902836203575134,0.30179619789123535,False
False,0.2686381936073303,0.666291356086731,0.3959455192089081,0.6386025547981262,0.4323040246963501,0.301558256149292,False
False,0.27059245109558105,0.6657304167747498,0.39928191900253296,0.6231595873832703,0.4357163906097412,0.3089803159236908,False
False,0.26863834261894226,0.6656872034072876,0.396454393863678,0.6142451763153076,0.438051700592041,0.31125783920288086,False
False,0.26732903718948364,0.6633004546165466,0.4112560451030731,0.600715696811676,0.44149887561798096,0.31297630071640015,False
False,0.26651936769485474,0.660778820514679,0.4188742935657501,0.5928615927696228,0.4435780942440033,0.3139627277851105,False
False,0.2665981948375702,0.6597005128860474,0.4112023115158081,0.5955049991607666,0.4452928602695465,0.31265801191329956,False
False,0.2688077390193939,0.6594849824905396,0.4092358648777008,0.5690097212791443,0.44782185554504395,0.3115328252315521,False
False,0.2693115472793579,0.6527429223060608,0.4105388820171356,0.572657585144043,0.4464476406574249,0.3082824647426605,False
False,0.26890936493873596,0.6569685935974121,0.42293277382850647,0.5680478811264038,0.4465305209159851,0.3048103153705597,False
False,0.27937808632850647,0.6534641981124878,0.426053524017334,0.5619341731071472,0.44611385464668274,0.3039598762989044,False
False,0.2810153067111969,0.6692965626716614,0.4350659251213074,0.5661846399307251,0.44773533940315247,0.3037413954734802,False
False,0.3115743398666382,0.6472897529602051,0.4281541407108307,0.5473532676696777,0.4491131603717804,0.30508148670196533,False
False,0.3104069232940674,0.6500535607337952,0.40711328387260437,0.5445412993431091,0.4493527114391327,0.3037470281124115,False
False,0.32420483231544495,0.6467940807342529,0.38902997970581055,0.5490586161613464,0.4496137499809265,0.3037339150905609,False
False,0.34381964802742004,0.6402648091316223,0.39488616585731506,0.552753746509552,0.4493662416934967,0.30347731709480286,False
False,0.3696652352809906,0.5670239925384521,0.39407962560653687,0.5674071311950684,0.45307037234306335,0.301052987575531,False
False,0.36231765151023865,0.5574830174446106,0.38829267024993896,0.5603793263435364,0.4563007056713104,0.2907492220401764,False
False,0.39028695225715637,0.5448737144470215,0.4095361828804016,0.5485109686851501,0.45826923847198486,0.2846512794494629,False
False,0.3885951042175293,0.5434786677360535,0.4095424711704254,0.547631025314331,0.45685985684394836,0.28677013516426086,False
False,0.38655275106430054,0.5417916178703308,0.41155585646629333,0.5454409718513489,0.4578856825828552,0.28621792793273926,False
False,0.4044264256954193,0.5431836247444153,0.42904922366142273,0.5487518906593323,0.4570353329181671,0.2866000831127167,False
False,0.38198938965797424,0.5546693801879883,0.40455150604248047,0.552779495716095,0.45637404918670654,0.28713154792785645,False
False,0.3872314989566803,0.5591405630111694,0.41947993636131287,0.5552928447723389,0.45883259177207947,0.28467050194740295,False
False,0.37941622734069824,0.5524333119392395,0.41344526410102844,0.5505557060241699,0.4608571231365204,0.2850126624107361,False
False,0.3765205442905426,0.5502374172210693,0.4095381796360016,0.5487019419670105,0.46167221665382385,0.2854423522949219,False
