missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos
False,0.7866513729095459,0.5010610222816467,0.7789782285690308,0.5956077575683594,0.4493294358253479,0.24330425262451172
False,0.7564300298690796,0.45982569456100464,0.7698593735694885,0.575576663017273,0.44793587923049927,0.24327290058135986
False,0.7307897210121155,0.46902355551719666,0.7667124271392822,0.5373231172561646,0.4432733654975891,0.2407398670911789
False,0.6624634265899658,0.46222788095474243,0.6840953230857849,0.4738287627696991,0.4437508285045624,0.23486033082008362
False,0.5796069502830505,0.455761581659317,0.6180208921432495,0.4262092709541321,0.44579675793647766,0.22411519289016724
False,0.4509296119213104,0.501549482345581,0.5824047923088074,0.48686835169792175,0.45104798674583435,0.21814902126789093
False,0.4860268235206604,0.5392287373542786,0.6165579557418823,0.5223068594932556,0.46252742409706116,0.20150859653949738
False,0.588079571723938,0.5265219807624817,0.6351278424263,0.5191507935523987,0.473152756690979,0.18470685184001923
False,0.5182508230209351,0.5176717042922974,0.5297833681106567,0.5212092399597168,0.4839938282966614,0.16995768249034882
True,,,,,,
False,0.5467679500579834,0.5451019406318665,0.43405574560165405,0.5612243413925171,0.5267060995101929,0.16977283358573914
False,0.4306538999080658,0.502404510974884,0.4194856584072113,0.5127375721931458,0.5371070504188538,0.1639537364244461
True,,,,,,
False,0.456015020608902,0.5445387363433838,0.42564669251441956,0.5541040897369385,0.5573282241821289,0.17836815118789673
False,0.3364829421043396,0.49866703152656555,0.31012028455734253,0.49548062682151794,0.5604807138442993,0.18262937664985657
False,0.2887924015522003,0.45593979954719543,0.28818801045417786,0.47592440247535706,0.5602699518203735,0.1823848932981491
False,0.3086550831794739,0.4188675582408905,0.3021507263183594,0.4427180886268616,0.5579826831817627,0.18225517868995667
False,0.35578352212905884,0.4557175040245056,0.29337242245674133,0.43363961577415466,0.552082896232605,0.1817200481891632
False,0.4385439455509186,0.5284212827682495,0.28969162702560425,0.4246552288532257,0.5410986542701721,0.1825712025165558
False,0.39892497658729553,0.48098787665367126,0.31183239817619324,0.4325842559337616,0.5281069278717041,0.18143340945243835
False,0.4988383948802948,0.6117573976516724,0.5911474823951721,0.6052266359329224,0.5184463262557983,0.17694175243377686
False,0.5407974123954773,0.6145257949829102,0.5371090769767761,0.597187340259552,0.5191447138786316,0.23122918605804443
True,,,,,,
False,0.6221271753311157,0.6375412940979004,0.6587257385253906,0.5231990814208984,0.4836762547492981,0.1992371380329132
False,0.6761664748191833,0.5688066482543945,0.7035449743270874,0.5352450609207153,0.47636327147483826,0.20223985612392426
False,0.67500901222229,0.5708320736885071,0.7235256433486938,0.5737751126289368,0.463838666677475,0.21133925020694733
False,0.6448981165885925,0.590656578540802,0.7659099102020264,0.581203281879425,0.4557429552078247,0.22318463027477264
False,0.4644545614719391,0.5579153895378113,0.7653051018714905,0.5791423916816711,0.4504355788230896,0.23347829282283783
False,0.4177682101726532,0.5462470054626465,0.7831820845603943,0.5751930475234985,0.44316214323043823,0.2386873960494995
False,0.4276498556137085,0.5450337529182434,0.7675077319145203,0.5676957964897156,0.44262105226516724,0.23967088758945465
False,0.708325982093811,0.4790019989013672,0.7575970888137817,0.5640560388565063,0.4439505636692047,0.23965246975421906
False,0.6871761679649353,0.4526865482330322,0.7443287372589111,0.5582016110420227,0.4443260133266449,0.23539100587368011
False,0.6934787631034851,0.504051923751831,0.7127475142478943,0.498228520154953,0.4480382800102234,0.2237044721841812
False,0.5538890361785889,0.5160762071609497,0.7253233790397644,0.4156247079372406,0.4533831775188446,0.21030598878860474
False,0.6505808234214783,0.5022813081741333,0.6507183313369751,0.5136124491691589,0.47094619274139404,0.19223594665527344
True,,,,,,
False,0.5488309264183044,0.6247258186340332,0.6085349321365356,0.6059460043907166,0.5042871236801147,0.17035241425037384
False,0.5754142999649048,0.5860028862953186,0.5661373734474182,0.5902668237686157,0.5186629295349121,0.1702297478914261
False,0.48133164644241333,0.5380081534385681,0.6358616948127747,0.5608565211296082,0.5372219085693359,0.1588619351387024
False,0.47114038467407227,0.5317655205726624,0.4896695911884308,0.5374199748039246,0.5486555695533752,0.16014760732650757
False,0.4096783399581909,0.4905444085597992,0.4200301468372345,0.4826653003692627,0.5607765913009644,0.16714058816432953
False,0.4572954773902893,0.5261201858520508,0.4610610008239746,0.5170938372612,0.568636953830719,0.17506460845470428
False,0.3463127613067627,0.4455435276031494,0.5153349041938782,0.4856643080711365,0.5697429180145264,0.17684678733348846
False,0.3296853005886078,0.4517284035682678,0.3348459005355835,0.47017842531204224,0.5715826153755188,0.17773102223873138
False,0.32566723227500916,0.41861361265182495,0.3213907778263092,0.43121057748794556,0.5689359307289124,0.1776128113269806
False,0.3217616677284241,0.39209383726119995,0.31923893094062805,0.4066239297389984,0.5624275207519531,0.17802013456821442
False,0.3489360213279724,0.4359855651855469,0.37920457124710083,0.4530539810657501,0.5580859780311584,0.17941483855247498
False,0.30567073822021484,0.42338767647743225,0.3433254659175873,0.46502453088760376,0.5486432909965515,0.18354763090610504
True,,,,,,
False,0.5952927470207214,0.6064680814743042,0.5154567360877991,0.6276161074638367,0.5197066068649292,0.19140303134918213
False,0.5233248472213745,0.5847490429878235,0.6137853264808655,0.5664987564086914,0.5123748779296875,0.19140876829624176
False,0.5224727988243103,0.5856721997261047,0.6293632984161377,0.5747674107551575,0.5041236877441406,0.19388072192668915
True,,,,,,
False,0.646473228931427,0.591149091720581,0.7188180685043335,0.6290051937103271,0.4773450195789337,0.20529425144195557
False,0.6466740369796753,0.4895167946815491,0.7418366074562073,0.6169112324714661,0.46916839480400085,0.20998160541057587
False,0.515651285648346,0.4901559054851532,0.7779592275619507,0.5882115960121155,0.46135956048965454,0.22014781832695007
False,0.5681067109107971,0.4832356870174408,0.792963981628418,0.5684961676597595,0.45763736963272095,0.2304602414369583
False,0.519760012626648,0.4794372320175171,0.7966179251670837,0.5561321973800659,0.45070186257362366,0.2305523157119751
False,0.6546421647071838,0.4480307996273041,0.777857780456543,0.5546362400054932,0.44711706042289734,0.2328866571187973
False,0.7146540284156799,0.47899237275123596,0.74578458070755,0.5319114327430725,0.44665396213531494,0.22995229065418243
False,0.7173244953155518,0.4757823050022125,0.782524049282074,0.49090513586997986,0.4504823684692383,0.22315141558647156
False,0.5679118633270264,0.5174522995948792,0.7846903204917908,0.44040074944496155,0.452438086271286,0.20725511014461517
False,0.6009939908981323,0.5413687229156494,0.7373327016830444,0.47897008061408997,0.4619178771972656,0.19023382663726807
False,0.6150277853012085,0.5359644293785095,0.6396196484565735,0.5590462684631348,0.48108211159706116,0.16574227809906006
True,,,,,,
False,0.5340665578842163,0.6202845573425293,0.6313830018043518,0.5910743474960327,0.5164650678634644,0.15994343161582947
False,0.5262929797172546,0.547490656375885,0.5470673441886902,0.6145902872085571,0.5312751531600952,0.1552548110485077
False,0.4786204993724823,0.5383129715919495,0.5516040325164795,0.5565603971481323,0.545026421546936,0.1555749624967575
True,,,,,,
True,,,,,,
False,0.42938634753227234,0.537143886089325,0.42592883110046387,0.5475565195083618,0.5703812837600708,0.17606091499328613
False,0.3366984724998474,0.44836780428886414,0.32314759492874146,0.45370879769325256,0.5713592767715454,0.176035076379776
False,0.3022758364677429,0.42437744140625,0.2997329533100128,0.4387691617012024,0.5700653791427612,0.17593982815742493
False,0.3092586398124695,0.4151814877986908,0.3061111569404602,0.43355631828308105,0.5643870234489441,0.17524687945842743
False,0.3165481388568878,0.3977668881416321,0.31602001190185547,0.42160215973854065,0.556023120880127,0.17779989540576935
False,0.31685981154441833,0.41365018486976624,0.33586323261260986,0.41814571619033813,0.5463827848434448,0.17759259045124054
False,0.33660346269607544,0.4375450611114502,0.4185727834701538,0.4284431040287018,0.5394478440284729,0.17203834652900696
False,0.32595476508140564,0.43972066044807434,0.5031538009643555,0.5503161549568176,0.5358508825302124,0.19278131425380707
False,0.48954498767852783,0.5745137333869934,0.5363155007362366,0.5916789770126343,0.5362942814826965,0.2689344882965088
True,,,,,,
False,0.6291630268096924,0.612167239189148,0.6940481066703796,0.5377975702285767,0.4922114610671997,0.19431379437446594
False,0.6678305268287659,0.5566340684890747,0.6944448947906494,0.531129002571106,0.486268013715744,0.194593608379364
False,0.6686180830001831,0.5640648603439331,0.7078979015350342,0.5678645372390747,0.47712627053260803,0.20263299345970154
False,0.6143960356712341,0.5415170788764954,0.7348170876502991,0.57539963722229,0.4656727612018585,0.22096212208271027
False,0.5513404607772827,0.5439491868019104,0.7589647173881531,0.5681252479553223,0.4619804918766022,0.24889764189720154
False,0.482721209526062,0.5342361330986023,0.7647932171821594,0.5655298829078674,0.4650055468082428,0.2624765634536743
False,0.7568538784980774,0.5140677690505981,0.7497486472129822,0.5830351710319519,0.46747323870658875,0.27405333518981934
False,0.7600986957550049,0.532055139541626,0.7456026673316956,0.591424286365509,0.46979981660842896,0.27702078223228455
False,0.694914698600769,0.5137110352516174,0.7408844828605652,0.6028782725334167,0.47628337144851685,0.2752513289451599
False,0.7793641090393066,0.52794349193573,0.7440527677536011,0.6047188639640808,0.49430370330810547,0.2697870433330536
False,0.7043428421020508,0.5330749750137329,0.7432242035865784,0.6057947278022766,0.5011252760887146,0.26366010308265686
