missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos
False,0.18330559134483337,0.639613151550293,0.2587307393550873,0.7123070955276489,0.5392824411392212,0.3027384579181671
False,0.15349392592906952,0.6050694584846497,0.2585701644420624,0.7114465236663818,0.5457250475883484,0.302295058965683
False,0.14442498981952667,0.5922030806541443,0.25390148162841797,0.7092072367668152,0.5545180439949036,0.3023659884929657
False,0.1514444798231125,0.6026736497879028,0.25397923588752747,0.7053815722465515,0.5610716938972473,0.30171769857406616
False,0.17432762682437897,0.6064318418502808,0.2576599419116974,0.6956583857536316,0.565848171710968,0.3006502687931061
False,0.19084298610687256,0.6064238548278809,0.2718234360218048,0.6833016276359558,0.5696257948875427,0.295908123254776
False,0.22875814139842987,0.5974689722061157,0.2902050018310547,0.6498507261276245,0.5707502365112305,0.2823018729686737
False,0.30910614132881165,0.5761696696281433,0.34273263812065125,0.5924397706985474,0.5710318684577942,0.27121129631996155
False,0.40397506952285767,0.5431476831436157,0.35104942321777344,0.628678023815155,0.568469226360321,0.2585853338241577
False,0.42104384303092957,0.6201180219650269,0.4321828782558441,0.6436289548873901,0.5658706426620483,0.24577803909778595
False,0.5646412372589111,0.5808346271514893,0.5686163306236267,0.5720402598381042,0.5559996366500854,0.23833109438419342
False,0.6266411542892456,0.583357572555542,0.6141228079795837,0.5888490080833435,0.5452992916107178,0.22797128558158875
True,,,,,,
False,0.6907801628112793,0.5936375260353088,0.6617080569267273,0.6132137775421143,0.5163382291793823,0.2165537327528
False,0.715610682964325,0.5956374406814575,0.6844272017478943,0.5839418172836304,0.5108308792114258,0.20904423296451569
False,0.727933943271637,0.6159500479698181,0.7107431292533875,0.5579736828804016,0.5033796429634094,0.2025381475687027
False,0.7363319396972656,0.6314699053764343,0.7080371975898743,0.5543923377990723,0.4954516589641571,0.1963568925857544
False,0.745934784412384,0.6413368582725525,0.6992430090904236,0.5894444584846497,0.49215173721313477,0.19343970715999603
False,0.7336459755897522,0.6410617828369141,0.6882963180541992,0.619064450263977,0.4922323524951935,0.19102442264556885
False,0.6968250870704651,0.6321711540222168,0.6887252926826477,0.6137702465057373,0.4937167465686798,0.19048821926116943
False,0.6380199193954468,0.6127879619598389,0.6389643549919128,0.6095725297927856,0.4942644238471985,0.1894005835056305
False,0.5892254710197449,0.5967572927474976,0.603202760219574,0.5869343876838684,0.5035092830657959,0.18750536441802979
False,0.5569102168083191,0.5974661707878113,0.5739392638206482,0.5996438264846802,0.515319287776947,0.18799562752246857
False,0.5017476677894592,0.5978266596794128,0.5153852105140686,0.5738375186920166,0.5289682745933533,0.1889319121837616
False,0.5332846641540527,0.6064996719360352,0.5631241798400879,0.5771316885948181,0.5425376892089844,0.18562795221805573
False,0.4918353259563446,0.6239460110664368,0.560400664806366,0.5789223313331604,0.5533993244171143,0.18773746490478516
False,0.4927524924278259,0.6441987752914429,0.5617518424987793,0.600146472454071,0.565413236618042,0.19930680096149445
False,0.44790777564048767,0.6083924174308777,0.4875412583351135,0.5830397009849548,0.5705183744430542,0.22261428833007812
False,0.3651930093765259,0.6403641700744629,0.46398600935935974,0.5844016075134277,0.5779487490653992,0.23868806660175323
False,0.31557923555374146,0.6420096755027771,0.41161730885505676,0.536844789981842,0.5785665512084961,0.2643742561340332
False,0.2853996455669403,0.663463830947876,0.3401605188846588,0.6142817735671997,0.5816076397895813,0.2883305549621582
False,0.2609770596027374,0.6987854838371277,0.3278602957725525,0.6063469052314758,0.5810489654541016,0.300214558839798
False,0.24750913679599762,0.7164533734321594,0.369406521320343,0.5250542163848877,0.5781164765357971,0.30247947573661804
False,0.232411190867424,0.7178204655647278,0.36862918734550476,0.47385379672050476,0.5808449387550354,0.29896339774131775
False,0.23290997743606567,0.732367992401123,0.34686514735221863,0.5378713011741638,0.580049455165863,0.294447660446167
False,0.2450386881828308,0.7324048280715942,0.2931699752807617,0.5917873382568359,0.577980101108551,0.2876585125923157
False,0.25005465745925903,0.7319315671920776,0.3122664988040924,0.5738075971603394,0.5760256052017212,0.2825930416584015
False,0.2612425684928894,0.7420579791069031,0.3522900342941284,0.7080652713775635,0.5705889463424683,0.2806229591369629
False,0.2708692252635956,0.7442792654037476,0.5179433822631836,0.7115317583084106,0.5630889534950256,0.2682027518749237
False,0.2811186909675598,0.753815770149231,0.29609444737434387,0.7290910482406616,0.5584738850593567,0.25740376114845276
False,0.28134629130363464,0.7496600151062012,0.2871150076389313,0.7297695875167847,0.5510244965553284,0.2518179416656494
