missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos
False,0.29353293776512146,0.7044111490249634,0.2952973246574402,0.7013159990310669,0.5161023139953613,0.37187647819519043
False,0.2934654653072357,0.7014020085334778,0.33346012234687805,0.6984231472015381,0.5191259384155273,0.37174034118652344
False,0.29346612095832825,0.7006838917732239,0.31221604347229004,0.6957192420959473,0.5220810770988464,0.371809720993042
False,0.2906816899776459,0.7002017498016357,0.2963101863861084,0.6933130025863647,0.5282227993011475,0.37270116806030273
False,0.28712472319602966,0.6983289122581482,0.28705304861068726,0.6866138577461243,0.5357667207717896,0.38064777851104736
False,0.2773319184780121,0.6904457807540894,0.27583664655685425,0.6815938949584961,0.5443558692932129,0.3856241703033447
False,0.2675599753856659,0.685373067855835,0.2663726508617401,0.6803173422813416,0.5535401701927185,0.3915614187717438
False,0.25840580463409424,0.6817595958709717,0.25805458426475525,0.6774640679359436,0.5604516267776489,0.39443814754486084
False,0.24682912230491638,0.6741147637367249,0.2632404565811157,0.679326593875885,0.568851113319397,0.3931177258491516
False,0.24920618534088135,0.661373496055603,0.2688637375831604,0.6899920701980591,0.5733699202537537,0.3937371075153351
False,0.2636389136314392,0.6456128358840942,0.2935801148414612,0.6668463945388794,0.5758678913116455,0.3929354250431061
False,0.3164786398410797,0.6397724747657776,0.3243473470211029,0.6306651830673218,0.577422559261322,0.3830208480358124
False,0.35661277174949646,0.563505232334137,0.34537747502326965,0.579308032989502,0.5756315588951111,0.3678709864616394
False,0.40280887484550476,0.48033174872398376,0.4138931930065155,0.47898587584495544,0.5718206167221069,0.3449704945087433
True,,,,,,
False,0.5943551063537598,0.6197075247764587,0.6070828437805176,0.6092400550842285,0.5516680479049683,0.3089389204978943
False,0.6128188371658325,0.6177358031272888,0.6093116998672485,0.6135645508766174,0.5424850583076477,0.2999984323978424
False,0.638604462146759,0.6537424325942993,0.6182430982589722,0.6435235142707825,0.5305943489074707,0.2930741012096405
False,0.6395142674446106,0.6394563913345337,0.624474048614502,0.6204918026924133,0.52189701795578,0.2839416563510895
False,0.6485683917999268,0.6093738675117493,0.6103562712669373,0.5952968001365662,0.5097375512123108,0.2783242166042328
False,0.6352750062942505,0.5609221458435059,0.6102991104125977,0.5581406354904175,0.5039286613464355,0.2718498408794403
False,0.63869708776474,0.5420826077461243,0.6288022994995117,0.5425538420677185,0.5007701516151428,0.2639710307121277
False,0.6401464343070984,0.539903461933136,0.6319611668586731,0.5464747548103333,0.4992704391479492,0.26231664419174194
False,0.6467525959014893,0.5545136332511902,0.6354992389678955,0.5516190528869629,0.49852845072746277,0.2642436623573303
False,0.6937307715415955,0.63749098777771,0.6688799262046814,0.6179913282394409,0.502123236656189,0.25960439443588257
False,0.6643383502960205,0.6186330914497375,0.6543741226196289,0.6105663180351257,0.5055521726608276,0.2607904076576233
False,0.6193487048149109,0.6148083209991455,0.5788651704788208,0.6072946786880493,0.5106768012046814,0.2605859935283661
False,0.5515177249908447,0.5918146967887878,0.5097410678863525,0.585041344165802,0.5185227394104004,0.26013633608818054
False,0.5146825909614563,0.5645154118537903,0.5051224827766418,0.5639564990997314,0.5253655910491943,0.2616139352321625
False,0.5267202854156494,0.5694049000740051,0.5211321115493774,0.5639134645462036,0.5294603109359741,0.2612776458263397
False,0.5222944617271423,0.6312739253044128,0.5284104347229004,0.6201440691947937,0.5405343770980835,0.2610710561275482
False,0.47979792952537537,0.5944075584411621,0.49793028831481934,0.5845105051994324,0.5394576191902161,0.26168352365493774
False,0.4719889760017395,0.5950827598571777,0.47764596343040466,0.5912602543830872,0.5539436936378479,0.2669925093650818
False,0.44074320793151855,0.6419369578361511,0.4618491530418396,0.6111627221107483,0.5574567914009094,0.28042811155319214
False,0.42520713806152344,0.6391757130622864,0.48028334975242615,0.6066300272941589,0.5618632435798645,0.29314565658569336
False,0.40087610483169556,0.6275755763053894,0.4605707824230194,0.5849207639694214,0.5604811906814575,0.29833728075027466
False,0.40584900975227356,0.6259199380874634,0.46216467022895813,0.5749043226242065,0.564054012298584,0.3038713037967682
False,0.3526076376438141,0.6663547158241272,0.4448198080062866,0.6089069843292236,0.5598709583282471,0.3216577172279358
False,0.348493754863739,0.6574490070343018,0.40355831384658813,0.5729572176933289,0.5565781593322754,0.3366215229034424
False,0.3479445278644562,0.688451886177063,0.35639309883117676,0.6729422211647034,0.5550073981285095,0.3394358158111572
False,0.34573444724082947,0.6949845552444458,0.33335527777671814,0.681020975112915,0.5544374585151672,0.34735673666000366
False,0.34430333971977234,0.6963460445404053,0.34261927008628845,0.6750571727752686,0.5540502667427063,0.34706252813339233
False,0.34218451380729675,0.6984490752220154,0.3390252888202667,0.677200973033905,0.5523778796195984,0.34828031063079834
False,0.33582013845443726,0.6972199082374573,0.3367539644241333,0.6818981766700745,0.5514917969703674,0.3504522740840912
False,0.3372844159603119,0.7011697888374329,0.3317126929759979,0.6865417957305908,0.5497910380363464,0.3503342270851135
