missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos,anomaly
False,0.24257639050483704,0.7598824501037598,0.2612634301185608,0.7330009341239929,0.5753053426742554,0.2617299556732178,True
False,0.23824109137058258,0.7415840029716492,0.2565155625343323,0.731103241443634,0.5820841789245605,0.2551586627960205,True
False,0.22342002391815186,0.7316001057624817,0.24566981196403503,0.7181819677352905,0.5849620699882507,0.23578079044818878,True
False,0.19824083149433136,0.7225733399391174,0.2131979763507843,0.7046217918395996,0.5859689712524414,0.2226775735616684,True
False,0.17390266060829163,0.6974337697029114,0.30432984232902527,0.5531728267669678,0.5856401324272156,0.22112208604812622,True
False,0.1768702268600464,0.7002928256988525,0.39889782667160034,0.5182392001152039,0.5819334983825684,0.21611326932907104,True
False,0.19255977869033813,0.6958567500114441,0.4130314886569977,0.5372514128684998,0.574302077293396,0.2105792760848999,True
False,0.259079247713089,0.6609093546867371,0.5176101922988892,0.5187689661979675,0.5655329823493958,0.20921017229557037,True
False,0.3627869486808777,0.6903091669082642,0.6327399611473083,0.5417361259460449,0.5531108975410461,0.2010483294725418,True
False,0.5372624397277832,0.7069620490074158,0.6885857582092285,0.5593211054801941,0.5435751676559448,0.19665977358818054,True
False,0.6678146123886108,0.6519585847854614,0.6877079606056213,0.5692217350006104,0.5362274050712585,0.201178640127182,True
False,0.7051344513893127,0.616287112236023,0.6851460337638855,0.6168991923332214,0.5243207216262817,0.2024858295917511,True
False,0.6892607808113098,0.5885888934135437,0.669605016708374,0.6163445711135864,0.5092921853065491,0.1952609270811081,True
False,0.6852341890335083,0.5538303256034851,0.6759990453720093,0.5546951293945312,0.49831750988960266,0.190430149435997,True
False,0.6966405510902405,0.5373572111129761,0.658417820930481,0.530205249786377,0.48610788583755493,0.18418245017528534,True
False,0.7456072568893433,0.5563732981681824,0.7118581533432007,0.6107219457626343,0.47774964570999146,0.17820575833320618,True
False,0.7837534546852112,0.5846760869026184,0.7360542416572571,0.6431379914283752,0.4747121036052704,0.17617055773735046,True
False,0.7385505437850952,0.6283966898918152,0.7332304120063782,0.6445528268814087,0.4733802378177643,0.1702895313501358,True
False,0.4644954800605774,0.5684344172477722,0.49123042821884155,0.5786837339401245,0.4752167761325836,0.16304299235343933,True
False,0.5045084357261658,0.5162966251373291,0.5110716819763184,0.5252729654312134,0.47821247577667236,0.1582588106393814,True
False,0.5535299181938171,0.544810950756073,0.5674005150794983,0.5499846935272217,0.484425812959671,0.15866267681121826,True
False,0.5256810188293457,0.6112070679664612,0.5226292014122009,0.5963106751441956,0.49689462780952454,0.16285523772239685,True
False,0.5502535700798035,0.5526772737503052,0.5487426519393921,0.5262665748596191,0.5158761143684387,0.16398495435714722,True
False,0.5561010837554932,0.46595945954322815,0.5418875813484192,0.451262891292572,0.5254024863243103,0.15377672016620636,True
False,0.5558739900588989,0.4805954098701477,0.5402555465698242,0.4561125338077545,0.5375818610191345,0.1616336554288864,True
False,0.5248134732246399,0.475539892911911,0.5259924530982971,0.48796361684799194,0.5305217504501343,0.22863642871379852,True
False,0.4558947682380676,0.5139344334602356,0.5254015922546387,0.4977765381336212,0.5454028844833374,0.2190619260072708,True
False,0.4450007677078247,0.5200024247169495,0.5001552104949951,0.5480960011482239,0.5435463786125183,0.25301599502563477,True
False,0.42106834053993225,0.5395917892456055,0.504760205745697,0.5673879384994507,0.5269017219543457,0.3278379440307617,True
False,0.41421833634376526,0.5646080374717712,0.48840194940567017,0.5572196841239929,0.5338377952575684,0.3115117847919464,True
False,0.39535894989967346,0.5876884460449219,0.5001526474952698,0.5367233753204346,0.5584274530410767,0.3036563992500305,True
True,,,,,,,True
False,0.2709495425224304,0.6527405977249146,0.29721516370773315,0.6466656923294067,0.6066213846206665,0.3074871003627777,True
False,0.2619971036911011,0.6627358198165894,0.2678988575935364,0.6528022289276123,0.6063503623008728,0.30837559700012207,True
False,0.2280050367116928,0.6850321292877197,0.2496911585330963,0.6622018218040466,0.5992988348007202,0.3083787262439728,False
