missing_data,right_foot_x_pos,right_foot_y_pos,left_foot_x_pos,left_foot_y_pos,nose_x_pos,nose_y_pos
False,0.6369902491569519,0.6410886645317078,0.6180849671363831,0.70527184009552,0.27191856503486633,0.5670889019966125
False,0.639119029045105,0.5941597819328308,0.6348803043365479,0.6328936815261841,0.2655697762966156,0.574789822101593
False,0.6320590972900391,0.5600008964538574,0.6318340301513672,0.5957460999488831,0.26223447918891907,0.5880501866340637
False,0.6128111481666565,0.492605060338974,0.6282289028167725,0.5193859338760376,0.2575869858264923,0.6060435771942139
False,0.5875303149223328,0.406663179397583,0.601405680179596,0.42691951990127563,0.25717785954475403,0.6237255334854126
False,0.5501725077629089,0.23869770765304565,0.4639858603477478,0.3584558367729187,0.26047924160957336,0.6709825992584229
False,0.5323154330253601,0.1629258096218109,0.4812963902950287,0.3282680809497833,0.26831284165382385,0.7016838788986206
False,0.48705795407295227,0.15434530377388,0.436646968126297,0.30288422107696533,0.28587228059768677,0.7241873741149902
False,0.448200523853302,0.14738257229328156,0.42119142413139343,0.3233180046081543,0.3005364239215851,0.7538297772407532
False,0.4069126844406128,0.19063368439674377,0.3908689618110657,0.3231718838214874,0.31754082441329956,0.7701360583305359
False,0.4005405306816101,0.25390490889549255,0.363969624042511,0.29183512926101685,0.35548561811447144,0.7784453630447388
False,0.44930100440979004,0.34525150060653687,0.30093276500701904,0.2542046904563904,0.3789528012275696,0.7466597557067871
False,0.3594422936439514,0.3374803066253662,0.2695521116256714,0.26535162329673767,0.3932378590106964,0.7399557828903198
False,0.2510349452495575,0.3299754559993744,0.25278255343437195,0.31212717294692993,0.3953339159488678,0.6447969675064087
False,0.22693663835525513,0.3978625237941742,0.24184568226337433,0.4310671389102936,0.4137294590473175,0.652991533279419
False,0.24560236930847168,0.5729438066482544,0.26386234164237976,0.6233673691749573,0.4329814612865448,0.6092345714569092
False,0.2404138147830963,0.6388840079307556,0.24763621389865875,0.6898248791694641,0.4221780002117157,0.5438769459724426
False,0.29076167941093445,0.6346679925918579,0.2862270176410675,0.6939753890037537,0.4433903992176056,0.5180264711380005
False,0.3108524680137634,0.7054104208946228,0.2995983064174652,0.7152195572853088,0.3767721951007843,0.5186010599136353
False,0.3200792074203491,0.7067155241966248,0.3051915764808655,0.7254202961921692,0.3597527742385864,0.5596621632575989
False,0.41806212067604065,0.6151642799377441,0.4131441116333008,0.6408503651618958,0.3614083528518677,0.5634657740592957
False,0.4608634412288666,0.5876648426055908,0.40728646516799927,0.7845146656036377,0.35476571321487427,0.6718958616256714
False,0.4605728089809418,0.6359958648681641,0.47804203629493713,0.6951850056648254,0.35689494013786316,0.6689373254776001
False,0.44975554943084717,0.6821536421775818,0.4781896471977234,0.6782748103141785,0.3597750663757324,0.6373344659805298
False,0.4637441635131836,0.818911075592041,0.4804123044013977,0.5824568867683411,0.3795221447944641,0.6227210760116577
True,,,,,,
False,0.4709116220474243,0.8180214762687683,0.5267889499664307,0.8616387248039246,0.45611774921417236,0.3688468933105469
False,0.5064403414726257,0.7747902870178223,0.5185340642929077,0.8062971234321594,0.45228108763694763,0.3516566753387451
False,0.5256592631340027,0.7671588063240051,0.623613715171814,0.7849303483963013,0.4438808262348175,0.3640294075012207
False,0.5678979158401489,0.7668722867965698,0.6332892775535583,0.7834105491638184,0.44560688734054565,0.40257027745246887
False,0.5533627271652222,0.7490348815917969,0.652432918548584,0.7614755034446716,0.44839024543762207,0.42382439970970154
False,0.532076358795166,0.7102043628692627,0.672800600528717,0.7498655319213867,0.4661584496498108,0.4980332851409912
